id,name,desc,type,q
Roland-Pettersson_918,Roland Pettersson,Folke Roland Pettersson (born 1928-08-23) IFK Göteborg player stated in ifkdb.se,Q5,
Ronald-Pettersson_586,Ronald Pettersson,Erik Ronald Pettersson (born 1935-04-16) IFK Göteborg player stated in ifkdb.se,Q5,Q970159
Rune-Pettersson_587,Rune Pettersson,Rune Gustav Enock Pettersson (born 1920-04-01) IFK Göteborg player stated in ifkdb.se,Q5,
Stefan-Pettersson_588,Stefan Pettersson,"Bengt Stefan Pettersson (born 1963-03-22) attacker in IFK Göteborg, last season 1998",Q5,Q764704
Tom-Pettersson_845,Tom Pettersson,"Tom Peder Pettersson (born 1990-03-25) midfielder in IFK Göteborg, last season 2016",Q5,Q6046543
Magnus-Pewik+(Persson)_572,Magnus Pewik,"Kent Magnus Pewik (born 1969-03-25) IFK Göteborg player, last season 1989",Q5,
Thomas-Phillips_590,Thomas Phillips,"Thomas Leighton Phillips (born 1964-02-23) midfielder in IFK Göteborg, last season 1983",Q5,
Toni-Profozic_592,Toni Profozic,"Toni Anton Profozic (born 1951-01-01) attacker in IFK Göteborg, last season 1971",Q5,
Robert-Prytz_593,Robert Prytz,"Robert Klas-Göran Prytz (born 1960-01-12) midfielder in IFK Göteborg, last season 1985",Q5,Q1368641
Andreas-Pyndt_981,Andreas Pyndt,"Andreas Pyndt Andersen (born 2001-03-04) midfielder in IFK Göteborg, last season 2024",Q5,Q95981100
Jan-Qvist_595,Jan Qvist,Jan Herbert Qvist (born 1945-05-07) IFK Göteborg player stated in ifkdb.se,Q5,
Leo-Radakovic_995,Leo Radakovic,Leo Radakovic (born 2007-07-21) IFK Göteborg player stated in ifkdb.se,Q5,
Johan-Ragnell_596,Johan Ragnell,"Ulf Johan Ronald Ragnell (born 1969-11-16) attacker in IFK Göteborg, last season 1989",Q5,Q16920433
Marino-Rahmberg_597,Marino Rahmberg,"Marino Lars Richard Rahmberg (born 1974-08-07) attacker in IFK Göteborg, last season 2004",Q5,Q731176
Mathias-Ranégie_813,Mathias Ranégie,"Mathias Eric Ranégie (born 1984-06-14) attacker in IFK Göteborg, last season 2008",Q5,Q703994
Jari-Rantanen_598,Jari Rantanen,"Jari Rantanen (born 1961-12-31) attacker in IFK Göteborg, last season 1987",Q5,Q2639533
Jonathan-Rasheed_1009,Jonathan Rasheed,Jonathan Ayola Ursin Rasheed (born 1991-11-21) IFK Göteborg player stated in ifkdb.se,Q5,Q23918800
Ernst-Rasmusson_599,Ernst Rasmusson,John Ernst Florentin Rasmusson (born 1882-05-12) IFK Göteborg player stated in ifkdb.se,Q5,Q121141113
Andreas-Ravelli_601,Andreas Ravelli,"Andreas Ravelli (born 1959-08-13) IFK Göteborg player, last season 1989",Q5,Q478588
Thomas-Ravelli_600,Thomas Ravelli,"Thomas Ravelli (born 1959-08-13) goalkeeper in IFK Göteborg, last season 1999",Q5,Q313710
Abdul-Razak_868,Abdul Razak,"Abdul Razak (born 1992-11-11) midfielder in IFK Göteborg, last season 2017",Q5,Q247730
Erik-Regell_602,Erik Regell,Erik Sigurd Regell (born 1917-03-21) IFK Göteborg player stated in ifkdb.se,Q5,
Stefan-Rehn_603,Stefan Rehn,"Jan Stefan Rehn (born 1966-09-22) midfielder in IFK Göteborg, last season 1995",Q5,Q703399
Gunnar-Reis_604,Gunnar Reis,Georg Gunnar Reis (born 1911-09-22) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Renneby+(Augustsson)_89,Erik Renneby,Erik Villy Renneby (born 1929-11-16) IFK Göteborg player stated in ifkdb.se,Q5,
Richard-Richardsson_814,Richard Richardsson,"Johan Richard Richardsson (born 1979-04-12) goalkeeper in IFK Göteborg, last season 2006",Q5,Q89286200
Søren-Rieks_815,Søren Rieks,"Søren Krucov Rieks (born 1987-04-07) attacker in IFK Göteborg, last season 2017",Q5,Q645237
Riku-Riski_852,Riku Riski,"Riku Olavi Riski (born 1989-08-16) attacker in IFK Göteborg, last season 2015",Q5,Q2128731
Fredrik-Risp+(Karlsson)_386,Fredrik Risp,"Lars Fredrik Risp (born 1980-12-15) IFK Göteborg player, last season 2010",Q5,Q676014
Trevor-Robinson_816,Trevor Robinson,"Trevor Robinson (born 1984-09-20) midfielder in IFK Göteborg, last season 2006",Q5,Q7839406
Thomas-Rogne_857,Thomas Rogne,"Thomas Pauck Rogne (born 1990-06-29) IFK Göteborg player, last season 2017",Q5,Q609801
Bastian-Rojas+Diaz+(Andersson)_817,Diaz Bastian Rojas,"Bastian Valentin Rojas Diaz (born 1986-12-18) midfielder in IFK Göteborg, last season 2007",Q5,
Herbert-Rosell_605,Herbert Rosell,Oskar Herbert Rosell (born 1891-12-16) IFK Göteborg player stated in ifkdb.se,Q5,Q138548435
Folke-Rosén_606,Folke Rosén,Bernhard Gustaf Folke Rosén (born 1908-11-24) IFK Göteborg player stated in ifkdb.se,Q5,
Peter-Rosengren_607,Peter Rosengren,"Peter Lennart Rosengren (born 1957-01-03) IFK Göteborg player, last season 1976",Q5,
Tomas-Rosenkvist_608,Tomas Rosenkvist,"Tomas Rosenkvist (born 1975-06-23) midfielder in IFK Göteborg, last season 2004",Q5,Q16633382
Raimondo-Rossi_609,Raimondo Rossi,Raimondo Guiseppe Carlo Rossi (born 1894-01-24) IFK Göteborg player stated in ifkdb.se,Q5,
Oskar-Rotenberg_610,Oskar Rotenberg,Oskar Rotenberg (born 1919-12-25) IFK Göteborg player stated in ifkdb.se,Q5,
Bror-Rundberg_611,Bror Rundberg,Bror Axel Fridolf Rundberg (born 1889-10-01) IFK Göteborg player stated in ifkdb.se,Q5,
Oskar-Rutgersson_612,Oskar Rutgersson,Oskar Justus Rutgersson (born 1887-01-25) IFK Göteborg player stated in ifkdb.se,Q5,
Gunnar-Ruthberg_613,Gunnar Ruthberg,"Olof Gunnar Ruthberg (born 1929-05-11) IFK Göteborg player, last season 1952",Q5,
Sture-Ryberg_614,Sture Ryberg,Karl Sture Ryberg (born 1935-11-23) IFK Göteborg player stated in ifkdb.se,Q5,
Anders-Rydberg_615,Anders Rydberg,Anders Edvard Rydberg (born 1903-03-03) IFK Göteborg player stated in ifkdb.se,Q5,Q491262
Gunnar-Rydberg_616,Gunnar Rydberg,Ernst Gunnar Rydberg (born 1900-08-09) IFK Göteborg player stated in ifkdb.se,Q5,Q1284546
Olof-Rydberg_694,Olof Rydberg,Olof Arvid Napoleon Rydberg (born 1899-02-21) IFK Göteborg player stated in ifkdb.se,Q5,Q121059622
Sigurd-Rydberg_617,Sigurd Rydberg,Sigurd Agaton Rydberg (born 1893-02-12) IFK Göteborg player stated in ifkdb.se,Q5,
Sven-Rydell_618,Sven Rydell,Sven Åke Algot Rydell (born 1905-01-14) IFK Göteborg player stated in ifkdb.se,Q5,Q536745
Anders-Rylander_619,Anders Rylander,Anders Daniel Rylander (born 1887-09-23) IFK Göteborg player stated in ifkdb.se,Q5,
Bertil-Rylander_620,Bertil Rylander,Bertil Orvar Rylander (born 1929-12-28) IFK Göteborg player stated in ifkdb.se,Q5,Q78215503
Sven-Rylander_621,Sven Rylander,Sven Elis Teofron Rylander (born 1894-12-19) IFK Göteborg player stated in ifkdb.se,Q5,
Janne-Saarinen_622,Janne Saarinen,"Janne Johannes Saarinen (born 1977-02-28) midfielder in IFK Göteborg, last season 1998",Q5,Q512769
Lawson-Sabah_855,Lawson Sabah,"Lawson Sabah (born 1997-04-02) midfielder in IFK Göteborg, last season 2020",Q5,Q20745259
Måns-Saebbö_894,Måns Saebbö,"Måns Tobias Viking Saebbö (born 2000-08-21) attacker in IFK Göteborg, last season 2019",Q5,Q63801217
Erkan-Saglik_818,Erkan Saglik,"Erkan Saglik (born 1985-08-19) defender in IFK Göteborg, last season 2005",Q5,Q82902
Vajebah-Sakor_873,Vajebah Sakor,"Vajebah Kaliefah Sakor (born 1996-04-14) midfielder in IFK Göteborg, last season 2019",Q5,Q12008808
Abundance-Salaou_949,Abundance Salaou,"Abundance Salaou (born 2004-07-05) midfielder in IFK Göteborg, last season 2026",Q5,Q113660322
Saidu-Salisu_950,Saidu Salisu,"Saidu Salisu (born 2002-02-14) attacker in IFK Göteborg, last season 2022",Q5,
Emil-Salomonsson_819,Emil Salomonsson,"Karl Emil Salomonsson (born 1989-04-28) midfielder in IFK Göteborg, last season 2024",Q5,Q3052243
Åke-Samuelsson_625,Åke Samuelsson,Åke Henry Samuelsson (born 1913-10-23) IFK Göteborg player stated in ifkdb.se,Q5,Q109558117
Herbert-Samuelsson_623,Herbert Samuelsson,Herbert Venzel Samuelsson (born 1905-02-20) IFK Göteborg player stated in ifkdb.se,Q5,Q124459962
Lucas-Samuelsson_709,Lucas Samuelsson,"Lucas Fernet Samuelsson (born 2004-06-30) goalkeeper in IFK Göteborg, last season 2023",Q5,
Morgan-Samuelsson_624,Morgan Samuelsson,Sture Morgan Samuelsson (born 1926-05-24) IFK Göteborg player stated in ifkdb.se,Q5,
Kabba-Samura_626,Kabba Samura,"Kabba Samura (born 1981-10-26) attacker in IFK Göteborg, last season 2002",Q5,Q1374655
Tobias-Sana_820,Tobias Sana,"Tobias Tigjani Sana (born 1989-07-11) midfielder in IFK Göteborg, last season 2022",Q5,Q128859
Gustaf-Sandberg_627,Gustaf Sandberg,Gustaf Daniel Sandberg (born 1888-02-29) IFK Göteborg player stated in ifkdb.se,Q5,
Håkan-Sandberg_628,Håkan Sandberg,"Sven Håkan Sandberg (born 1958-07-27) attacker in IFK Göteborg, last season 1984",Q5,Q1395363
Marcus-Sandberg_821,Marcus Sandberg,"Robert Marcus Sandberg (born 1990-11-07) goalkeeper in IFK Göteborg, last season 2015",Q5,Q6091938
Mauritz-Sandberg_629,Mauritz Sandberg,Mauritz Sandberg (born 1895-11-15) IFK Göteborg player stated in ifkdb.se,Q5,Q1911576
Roland-Sandberg_630,Roland Sandberg,Stig Verner Roland Sandberg (born 1939-08-17) IFK Göteborg player stated in ifkdb.se,Q5,
Hans-Sandesjö+(Svensson)_661,Hans Sandesjö,Hans Magnus Sandesjö (born 1921-12-22) IFK Göteborg player stated in ifkdb.se,Q5,
William-Sandford_979,William Sandford,"William Bernhard Sandford (born 2002-06-26) midfielder in IFK Göteborg, last season 2024",Q5,
Lars-Sandgren+(Eriksson)_193,Lars Sandgren,Lars Göran Sandgren (born 1950-05-26) IFK Göteborg player stated in ifkdb.se,Q5,
Mikael-Sandklef_631,Mikael Sandklef,"Mikael Henrik Sandklef (born 1973-07-03) midfielder in IFK Göteborg, last season 2005",Q5,Q6092847
Herbert-Sandström_632,Herbert Sandström,Herbert Arnold Sandström (born 1900-11-11) IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Santos_965,Thomas Santos,"Thomas Santos Christensen (born 1998-10-10) attacker in IFK Göteborg, last season 2026",Q5,Q107415743
John-Säwström_680,John Säwström,John Kristian Mauritz Säwström (born 1886-04-19) IFK Göteborg player stated in ifkdb.se,Q5,Q121052611
Dennis-Schiller_633,Dennis Schiller,"Dennis Erik Schiller (born 1965-05-18) defender in IFK Göteborg, last season 1987",Q5,Q1774462
Glenn-Schiller_634,Glenn Schiller,"Glenn Jan Schiller (born 1960-03-28) midfielder in IFK Göteborg, last season 1985",Q5,Q1531110
Gösta-Schmidt_636,Gösta Schmidt,Per Gösta Schmidt (born 1924-01-09) IFK Göteborg player stated in ifkdb.se,Q5,Q131283207
Allan-Schüler_639,Allan Schüler,Erik Allan Schüler (born 1911-08-11) IFK Göteborg player stated in ifkdb.se,Q5,
Per-Otto-Schulz_637,Per-Otto Schulz,Per Otto Schulz (born 1921-01-28) IFK Göteborg player stated in ifkdb.se,Q5,
Caleb-Schylander_638,Caleb Schylander,Anders Caleb Schylander (born 1895-06-02) IFK Göteborg player stated in ifkdb.se,Q5,Q5019292
Stig-Segerdahl_640,Stig Segerdahl,Stig Lennart Segerdahl (born 1924-01-21) IFK Göteborg player stated in ifkdb.se,Q5,Q128790454
Stefan-Selakovic_823,Stefan Selakovic,"Stevan Selakovic (born 1977-01-09) attacker in IFK Göteborg, last season 2012",Q5,Q569074
Ali-Selim_824,Ali Selim,"Ali Selim (born 1990-07-01) IFK Göteborg player, last season 2008",Q5,
Astrit-Selmani_967,Astrit Selmani,"Astrit Selmani (born 1997-05-13) attacker in IFK Göteborg, last season 2023",Q5,Q63482320
Johannes-Selvén_954,Johannes Selvén,"Johannes Daniel Erik Selvén (born 2003-07-26) IFK Göteborg player, last season 2023",Q5,
Harry-Setterlund_641,Harry Setterlund,John Harry Setterlund (born 1911-01-25) IFK Göteborg player stated in ifkdb.se,Q5,
José-Shaffer_822,José Shaffer,"José Alberto Shaffer (born 1985-12-16) IFK Göteborg player, last season 2007",Q5,Q1363236
Ishak-Shamoun_935,Ishak Shamoun,"Ishak Shamoun (born 2002-11-25) midfielder in IFK Göteborg, last season 2021",Q5,Q112166239
Kolbeinn-Sigthórsson_927,Kolbeinn Sigthórsson,"Kolbeinn Sigþórsson (born 1990-03-14) attacker in IFK Göteborg, last season 2021",Q5,Q128936
Ragnar-Sigurdsson_825,Ragnar Sigurdsson,"Ragnar Sigurdsson (born 1986-06-19) midfielder in IFK Göteborg, last season 2011",Q5,Q760734
Bruno-Silva_826,Bruno Silva,"Bruno da Silva Barbosa (born 1988-02-15) midfielder in IFK Göteborg, last season 2010",Q5,Q4979444
Kjell-Sjöberg_642,Kjell Sjöberg,Kjell Evald Sjöberg (born 1937-12-16) IFK Göteborg player stated in ifkdb.se,Q5,
Sven-Sjöblom_643,Sven Sjöblom,Sven Helge Sjöblom (born 1929-01-29) IFK Göteborg player stated in ifkdb.se,Q5,Q10684712
Jan-Sjöström_644,Jan Sjöström,Jan Enar Christer Sjöström (born 1948-04-10) IFK Göteborg player stated in ifkdb.se,Q5,Q1682220
Laurs-Skjellerup_972,Laurs Skjellerup,"Laurs Østerby Skjellerup (born 2002-08-12) attacker in IFK Göteborg, last season 2024",Q5,Q109659684
Vallentin-Skoglund_646,Vallentin Skoglund,Algot Vallentin Skoglund (born 1896-06-22) IFK Göteborg player stated in ifkdb.se,Q5,
Folke-Sköld_645,Folke Sköld,Folke Halvard Sköld (born 1909-05-14) IFK Göteborg player stated in ifkdb.se,Q5,
Victor-Sköld_856,Victor Sköld,"Kjell Victor Sköld (born 1989-07-31) attacker in IFK Göteborg, last season 2016",Q5,Q18219823
Martin-Smedberg+Dalence_827,Dalence Martin Smedberg,"Martin Ramiro Guillermo Smedberg Dalence (born 1984-05-10) midfielder in IFK Göteborg, last season 2017",Q5,Q6181313
Einar-Smith_635,Einar Smith,Einar Harald Smith (born 1929-03-24) IFK Göteborg player stated in ifkdb.se,Q5,Q116961351
Daniel-Sobralense_828,Daniel Sobralense,"Daniel Lopes da Silva (born 1983-02-10) midfielder in IFK Göteborg, last season 2014",Q5,Q444766
Robin-Söder_833,Robin Söder,"Robin Mikael Söder (born 1991-04-01) attacker in IFK Göteborg, last season 2021",Q5,Q1683569
Ole-Söderberg_926,Ole Söderberg,"Ole Petter Söderberg (born 1990-07-20) goalkeeper in IFK Göteborg, last season 2021",Q5,Q4566026
Oskar-Söderberg_681,Oskar Söderberg,Oskar Daniel Söderberg (born 1892-12-02) IFK Göteborg player stated in ifkdb.se,Q5,
Algot-Söderqvist_682,Algot Söderqvist,Oskar Algot Söderqvist (born 1890-10-29) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Sorga_939,Erik Sorga,"Erik Sorga (born 1999-07-08) attacker in IFK Göteborg, last season 2022",Q5,Q64605847
Moses-Ssewankambo_829,Moses Ssewankambo,"Moses Ssewankambo (born 1988-07-26) attacker in IFK Göteborg, last season 2006",Q5,
Helge-Ståhlfors_652,Helge Ståhlfors,Sven Edvard Helge Ståhlfors (born 1899-09-14) IFK Göteborg player stated in ifkdb.se,Q5,
Torsten-Ståhlfors_653,Torsten Ståhlfors,Karl Torsten Valdemar Ståhlfors (born 1894-09-14) IFK Göteborg player stated in ifkdb.se,Q5,
Carl-Starfelt_875,Carl Starfelt,"Carl Anders Theodor Starfelt (born 1995-06-01) IFK Göteborg player, last season 2019",Q5,Q16633442
David-Stenman_830,David Stenman,"David Johan Christer Stenman (born 1988-10-08) goalkeeper in IFK Göteborg, last season 2008",Q5,Q6189230
Börje-Stensson_647,Börje Stensson,"Sven Börje Stensson (born 1955-09-23) goalkeeper in IFK Göteborg, last season 1974",Q5,
Hannes-Stiller+(Tobiasson)_831,Hannes Stiller,"Hannes Stiller (born 1978-07-03) midfielder in IFK Göteborg, last season 2013",Q5,Q5649129
Zoran-Stojcevski_648,Zoran Stojcevski,"Zoran Stojcevski (born 1971-03-04) midfielder in IFK Göteborg, last season 1993",Q5,Q6191106
Olof-Stolt_649,Olof Stolt,John Olof Natanael Stolt (born 1897-10-11) IFK Göteborg player stated in ifkdb.se,Q5,
Lennart-Ström_650,Lennart Ström,IFK Göteborg player stated in ifkdb.se,Q5,
Glenn-Strömberg_651,Glenn Strömberg,"Glenn Peter Strömberg (born 1960-01-05) midfielder in IFK Göteborg, last season 1982",Q5,Q602845
Kjell-Sundh_654,Kjell Sundh,"Kjell Gunnar Sundh (born 1950-06-21) midfielder in IFK Göteborg, last season 1974",Q5,
Kenneth-Sundin_655,Kenneth Sundin,"Nils Kenneth Sundin (born 1959-04-23) defender in IFK Göteborg, last season 1978",Q5,
Verner-Sundvall_656,Verner Sundvall,Verner Napoleon Sundvall (born 1899-06-19) IFK Göteborg player stated in ifkdb.se,Q5,
Allan-Svantesson_657,Allan Svantesson,Gösta Allan Svantesson (born 1928-06-01) IFK Göteborg player stated in ifkdb.se,Q5,
Ulf-Svärd_679,Ulf Svärd,"Ulf Bjarne Svärd (born 1948-12-07) attacker in IFK Göteborg, last season 1969",Q5,
Peter-Svärdegård_678,Peter Svärdegård,"Erik Peter Tommy Svärdegård (born 1958-02-25) attacker in IFK Göteborg, last season 1976",Q5,
-Svensson_676,Svensson,IFK Göteborg player stated in ifkdb.se,Q5,
Elis-Svensson_658,Elis Svensson,IFK Göteborg player stated in ifkdb.se,Q5,
Göte-Svensson_660,Göte Svensson,Göte Ingvald Svensson (born 1933-09-17) IFK Göteborg player stated in ifkdb.se,Q5,
Gustav-Svensson_832,Gustav Svensson,"Karl Gustav Johan Svensson (born 1987-02-07) midfielder in IFK Göteborg, last season 2025",Q5,Q936854
Harry-Svensson_662,Harry Svensson,"Göran Harry Svensson (born 1945-06-11) midfielder in IFK Göteborg, last season 1971",Q5,Q18128515
Henning-Svensson_663,Henning Svensson,Karl Olof Henning Svensson (born 1891-10-13) IFK Göteborg player stated in ifkdb.se,Q5,Q1556219
Ingvar-Svensson_664,Ingvar Svensson,"Bernt Ingvar Svenson (born 1939-12-16) attacker in IFK Göteborg, last season 1968",Q5,Q61699449
Jan-Åke-Svensson_665,Jan-Åke Svensson,"Sten Jan-Åke Svensson (born 1947-02-24) attacker in IFK Göteborg, last season 1973",Q5,
Jonathan-Svensson_453,Jonathan Svensson,"Oskar Jonathan Svensson (born 1988-12-11) defender in IFK Göteborg, last season 2007",Q5,
Karl-Svensson_667,Karl Svensson,"Karl Svensson (born 1984-03-21) midfielder in IFK Göteborg, last season 2011",Q5,Q706191
Leif-Svensson_668,Leif Svensson,IFK Göteborg player stated in ifkdb.se,Q5,
Mats-Svensson_669,Mats Svensson,"Mats Åke Svensson (born 1940-03-13) IFK Göteborg player, last season 1964",Q5,
Ola-Svensson_670,Ola Svensson,"Mats Ola Oldin Svensson (born 1964-04-06) midfielder in IFK Göteborg, last season 1994",Q5,Q6198984
Ragnar-Svensson_671,Ragnar Svensson,Ragnar Emil Bertil Svensson (born 1902-08-12) IFK Göteborg player stated in ifkdb.se,Q5,
Ruben-Svensson_672,Ruben Svensson,"Erik Ruben Svensson (born 1953-09-28) defender in IFK Göteborg, last season 1986",Q5,Q1618059
Sami-Svensson_673,Sami Svensson,Sami Valentin Svensson (born 1931-06-07) IFK Göteborg player stated in ifkdb.se,Q5,
Torsten-Svensson_674,Torsten Svensson,Torsten Roland Svensson (born 1901-10-08) IFK Göteborg player stated in ifkdb.se,Q5,Q178282
Urban-Svensson_675,Urban Svensson,Gillis Urban Svensson (born 1909-12-01) IFK Göteborg player stated in ifkdb.se,Q5,
Gösta-Swerin_677,Gösta Swerin,Gösta Valdemar Swerin (born 1920-04-21) IFK Göteborg player stated in ifkdb.se,Q5,Q28155238
Gerhard-Täll_683,Gerhard Täll,Gerhard Clarence Täll (born 1925-09-24) IFK Göteborg player stated in ifkdb.se,Q5,
Olof-Tell_684,Olof Tell,John Olof Albert Tell (born 1892-06-16) IFK Göteborg player stated in ifkdb.se,Q5,
Ove-Tengberg_685,Ove Tengberg,"Björn Ove Tengberg (born 1961-07-28) goalkeeper in IFK Göteborg, last season 1979",Q5,
Jan-Tengwall+(Prochazka)_591,Jan Tengwall,"Jan Tengwall (born 1982-03-18) midfielder in IFK Göteborg, last season 2002",Q5,
Emmanuel-Tetteh_686,Emmanuel Tetteh,"Emmanuel Tetteh (born 1974-12-25) attacker in IFK Göteborg, last season 1999",Q5,Q4816480
Eric-Thelander_687,Eric Thelander,Erik Lennart Thelander (born 1925-01-17) IFK Göteborg player stated in ifkdb.se,Q5,
Ove-Thelin_688,Ove Thelin,Hans Ove Thelin (born 1929-04-09) IFK Göteborg player stated in ifkdb.se,Q5,
Simon-Thern_933,Simon Thern,"Johan Simon Thern (born 1992-09-18) midfielder in IFK Göteborg, last season 2023",Q5,Q1342780
Kolbeinn-Thordarson_968,Kolbeinn Thordarson,Kolbeinn Þórðarson (born 2000-03-12) IFK Göteborg player stated in ifkdb.se,Q5,Q70749486
Fredrik-Thorén_689,Fredrik Thorén,"Fredrik Olof Thorén (born 1983-09-09) defender in IFK Göteborg, last season 2003",Q5,
Oliver-Thoreson_964,Oliver Thoreson,Oliver Lennart Thoreson (born 2006-02-05) IFK Göteborg player stated in ifkdb.se,Q5,
Karl-Thorin_690,Karl Thorin,Karl Fredrik Valdemar Thorin (born 1904-05-30) IFK Göteborg player stated in ifkdb.se,Q5,
Odd-Thorstenson+(Torstensson)_696,Odd Thorstenson,Torsten Odd Thorstenson (born 1888-07-22) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Thorstvedt_691,Erik Thorstvedt,"Erik Thorstvedt (born 1962-10-28) goalkeeper in IFK Göteborg, last season 1988",Q5,Q553903
Carl-Olof-Thunberg_692,Carl-Olof Thunberg,Carl Olof Thunberg (born 1922-05-11) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Thyberg_693,Erik Thyberg,IFK Göteborg player stated in ifkdb.se,Q5,
Adil-Titi_891,Adil Titi,"Adil Titi (born 1999-08-20) midfielder in IFK Göteborg, last season 2021",Q5,Q63801194
Ove-Tobiasson_695,Ove Tobiasson,"Lars Ove Tobiasson (born 1962-10-27) goalkeeper in IFK Göteborg, last season 1987",Q5,Q76402356
Nzuzi-Toko_903,Nzuzi Toko,"Nzuzi Bundebele Toko (born 1990-11-20) midfielder in IFK Göteborg, last season 2020",Q5,Q667348
Noah-Tolf_984,Noah Tolf,Noah Klas Tolf (born 2005-08-13) IFK Göteborg player stated in ifkdb.se,Q5,Q125822900
Jesper-Tolinsson_916,Jesper Tolinsson,"Jesper Mikael Tolinsson (born 2003-02-28) IFK Göteborg player, last season 2021",Q5,Q74223509
Konrad-Törnqvist_699,Konrad Törnqvist,Konrad Emanuel Törnqvist (born 1888-07-17) IFK Göteborg player stated in ifkdb.se,Q5,Q3856113
Roland-Torstensson_697,Roland Torstensson,"Lars Roland Torstensson (born 1961-09-03) goalkeeper in IFK Göteborg, last season 1980",Q5,
Arne-Tranberg_698,Arne Tranberg,Arne Gösta Valter Tranberg (born 1914-10-05) IFK Göteborg player stated in ifkdb.se,Q5,
Anders-Trondsen_412,Anders Trondsen,"Anders Trondsen (born 1995-03-30) midfielder in IFK Göteborg, last season 2025",Q5,Q4753938
Tuomo-Turunen_834,Tuomo Turunen,"Tuomo Turunen (born 1987-08-30) IFK Göteborg player, last season 2010",Q5,Q2620616
Vilmer-Tyrén_969,Vilmer Tyrén,Jens Vilmer Tyrén (born 2005-05-03) IFK Göteborg player stated in ifkdb.se,Q5,Q122624668
Eric-Uhlén_700,Eric Uhlén,Eric Verner Uhlén (born 1897-01-12) IFK Göteborg player stated in ifkdb.se,Q5,
Martin-Ulander_701,Martin Ulander,"Erik Martin Ulander (born 1976-02-23) IFK Göteborg player, last season 2005",Q5,Q1905165
Hjörtur+Logi-Valgardsson_835,Hjörtur Logi Valgardsson,"Hjörtur Logi Valgardsson (born 1988-09-27) IFK Göteborg player, last season 2013",Q5,Q2634131
Tim-van+Assema_907,Assema Tim Van,"Tim Johannes Barend Aloysius van Assema (born 2002-01-31) midfielder in IFK Göteborg, last season 2022",Q5,Q106076047
Andrés-Vasquez_836,Andrés Vasquez,"Andrés Javier Vasquez Rueda Pinto (born 1987-07-16) midfielder in IFK Göteborg, last season 2007",Q5,Q524927
Magnus-Verdin_719,Magnus Verdin,"Per Magnus Verdin (born 1970-04-24) goalkeeper in IFK Göteborg, last season 1990",Q5,
Lasse-Vibe_837,Lasse Vibe,"Lasse Vibe (born 1987-02-22) attacker in IFK Göteborg, last season 2019",Q5,Q6493951
Robert-Vilahamn+(Karlsson)_384,Robert Vilahamn,"Jan Robert Vilahamn (born 1983-01-02) attacker in IFK Göteborg, last season 2003",Q5,Q16633526
Bernardo-Vilar_936,Bernardo Vilar,"Bernardo Vilar Estevão Jeronimo (born 1998-02-12) IFK Göteborg player, last season 2022",Q5,Q106453067
Oscar-Vilhelmsson_909,Oscar Vilhelmsson,"Oscar Ingemar Kristoffer Vilhelmsson (born 2003-10-02) attacker in IFK Göteborg, last season 2022",Q5,Q74225954
Erik-Vingner_725,Erik Vingner,Erik Valdemar Vingner (born 1894-02-08) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Wahlstedt_702,Erik Wahlstedt,"Ulf Erik Wahlstedt (born 1976-04-16) attacker in IFK Göteborg, last season 1996",Q5,Q1354216
Jonas-Wallerstedt_838,Jonas Wallerstedt,"Anders Jonas Wallerstedt (born 1978-03-18) attacker in IFK Göteborg, last season 2008",Q5,Q727097
Bror-Wallin_703,Bror Wallin,Bror Justus Wallin (born 1889-09-02) IFK Göteborg player stated in ifkdb.se,Q5,
Jan-Wallin_704,Jan Wallin,"Jan Erik Wallin (born 1970-04-23) IFK Göteborg player, last season 1990",Q5,
Lennart-Wallin_705,Lennart Wallin,"Lennart Wallin (born 1942-09-29) midfielder in IFK Göteborg, last season 1974",Q5,
Nils-Wallin_706,Nils Wallin,Nils Holger Wallin (born 1913-10-08) IFK Göteborg player stated in ifkdb.se,Q5,
Viktor-Wallin_707,Viktor Wallin,Viktor Hugo Wallin (born 1911-12-30) IFK Göteborg player stated in ifkdb.se,Q5,
Karl-Erik-Wallman_708,Karl-Erik Wallman,Karl Erik Sixten Wallman (born 1915-08-06) IFK Göteborg player stated in ifkdb.se,Q5,
Stefan-Wättring_730,Stefan Wättring,"Nils Stefan Wättring (born 1953-11-09) defender in IFK Göteborg, last season 1974",Q5,
Jake-Weisbrod_897,Jake Weisbrod,"Jake Jeffrey Weisbrod (born 2000-05-14) defender in IFK Göteborg, last season 2019",Q5,
Joakim-Wendt_710,Joakim Wendt,"Åke Joakim Wendt (born 1958-06-24) midfielder in IFK Göteborg, last season 1981",Q5,
Leif-Wendt_712,Leif Wendt,Leif Hans Erik Wendt (born 1936-03-07) IFK Göteborg player stated in ifkdb.se,Q5,Q116970119
Leif-Wendt_994,Leif Wendt,"Leif Gunnar Sigurd Wendt (born 1942-03-05) IFK Göteborg player, last season 1964",Q5,
Oscar-Wendt_713,Oscar Wendt,"Oscar Joakim Wendt (born 1985-10-24) midfielder in IFK Göteborg, last season 2024",Q5,Q521088
