item,QID,label,ifkdb,svwiki,ifkdb_wikipedia,ifk_title,wd_title,status,match
http://www.wikidata.org/entity/Q1484638,Q1484638,Arne Nyberg,https://ifkdb.se/spelare/Arne-Nyberg_533,https://sv.wikipedia.org/wiki/Arne_Nyberg_(fotbollsspelare),https://sv.wikipedia.org/wiki/Arne_Nyberg_(fotbollsspelare),Arne Nyberg (fotbollsspelare),Arne Nyberg (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q1531110,Q1531110,Glenn Schiller,https://ifkdb.se/spelare/Glenn-Schiller_634,https://sv.wikipedia.org/wiki/Glenn_Schiller,https://sv.wikipedia.org/wiki/Glenn_Schiller,Glenn Schiller,Glenn Schiller,match,True
http://www.wikidata.org/entity/Q15614572,Q15614572,Reine Feldt,https://ifkdb.se/spelare/Reine-Feldt_208,https://sv.wikipedia.org/wiki/Reine_Feldt,https://sv.wikipedia.org/wiki/Reine_Feldt,Reine Feldt,Reine Feldt,match,True
http://www.wikidata.org/entity/Q1814954,Q1814954,Leif Larsson,https://ifkdb.se/spelare/Leif-Larsson_422,https://sv.wikipedia.org/wiki/Leif_Larsson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Leif_Larsson_(fotbollsspelare),Leif Larsson (fotbollsspelare),Leif Larsson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q2443803,Q2443803,Tord Holmgren,https://ifkdb.se/spelare/Tord-Holmgren_283,https://sv.wikipedia.org/wiki/Tord_Holmgren,https://sv.wikipedia.org/wiki/Tord_Holmgren,Tord Holmgren,Tord Holmgren,match,True
http://www.wikidata.org/entity/Q28913254,Q28913254,Arbnor Muçolli,https://ifkdb.se/spelare/Arbnor-Mucolli_966,https://sv.wikipedia.org/wiki/Arbnor_Mu%C3%A7olli,https://da.wikipedia.org/wiki/Arbnor_Mucolli,Arbnor Mucolli,Arbnor Muçolli,match,False
http://www.wikidata.org/entity/Q3942718,Q3942718,Rune Emanuelsson,https://ifkdb.se/spelare/Rune-Emanuelsson_185,https://sv.wikipedia.org/wiki/Rune_Emanuelsson,https://sv.wikipedia.org/wiki/Rune_Emanuelsson,Rune Emanuelsson,Rune Emanuelsson,match,True
http://www.wikidata.org/entity/Q5579663,Q5579663,Hans Blomqvist,https://ifkdb.se/spelare/Hans-Blomqvist_121,https://sv.wikipedia.org/wiki/Hans_Blomqvist,https://sv.wikipedia.org/wiki/Hans_Blomqvist,Hans Blomqvist,Hans Blomqvist,match,True
http://www.wikidata.org/entity/Q5810326,Q5810326,Glenn Holm,https://ifkdb.se/spelare/Glenn-Holm_276,https://sv.wikipedia.org/wiki/Glenn_Holm,https://sv.wikipedia.org/wiki/Glenn_Holm,Glenn Holm,Glenn Holm,match,True
http://www.wikidata.org/entity/Q5818922,Q5818922,Carl Hysén,https://ifkdb.se/spelare/Carl-Hysén_288,https://sv.wikipedia.org/wiki/Carl_Hys%C3%A9n,https://sv.wikipedia.org/wiki/Carl_Hys%C3%A9n,Carl Hysén,Carl Hysén,match,True
http://www.wikidata.org/entity/Q5971951,Q5971951,Dag Magnusson,https://ifkdb.se/spelare/Dag-Magnusson_486,https://sv.wikipedia.org/wiki/Dag_Magnusson,https://sv.wikipedia.org/wiki/Dag_Magnusson,Dag Magnusson,Dag Magnusson,match,True
http://www.wikidata.org/entity/Q6092847,Q6092847,Mikael Sandklef,https://ifkdb.se/spelare/Mikael-Sandklef_631,https://sv.wikipedia.org/wiki/Mikael_Sandklef,https://sv.wikipedia.org/wiki/Mikael_Sandklef,Mikael Sandklef,Mikael Sandklef,match,True
http://www.wikidata.org/entity/Q69043930,Q69043930,Adam Carlén,https://ifkdb.se/spelare/Adam-Carlén_958,https://sv.wikipedia.org/wiki/Adam_Carl%C3%A9n,https://sv.wikipedia.org/wiki/Adam_Carl%C3%A9n,Adam Carlén,Adam Carlén,match,True
http://www.wikidata.org/entity/Q97610101,Q97610101,Carl Linde,https://ifkdb.se/spelare/Carl-Linde_451,https://sv.wikipedia.org/wiki/Carl_Linde,,,Carl Linde,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q381926,Q381926,Mats Lilienberg,https://ifkdb.se/spelare/Mats-Lilienberg_439,https://sv.wikipedia.org/wiki/Mats_Lilienberg,https://sv.wikipedia.org/wiki/Mats_Lilienberg,Mats Lilienberg,Mats Lilienberg,match,True
http://www.wikidata.org/entity/Q420126,Q420126,Erik Dahlin,https://ifkdb.se/spelare/Erik-Dahlin_769,https://sv.wikipedia.org/wiki/Erik_Dahlin,https://sv.wikipedia.org/wiki/Erik_Dahlin,Erik Dahlin,Erik Dahlin,match,True
http://www.wikidata.org/entity/Q442182,Q442182,Klas Ingesson,https://ifkdb.se/spelare/Klas-Ingesson_297,https://sv.wikipedia.org/wiki/Klas_Ingesson,https://sv.wikipedia.org/wiki/Klas_Ingesson,Klas Ingesson,Klas Ingesson,match,True
http://www.wikidata.org/entity/Q444033,Q444033,Glenn Hysén,https://ifkdb.se/spelare/Glenn-Hysén_289,https://sv.wikipedia.org/wiki/Glenn_Hys%C3%A9n,https://sv.wikipedia.org/wiki/Glenn_Hys%C3%A9n,Glenn Hysén,Glenn Hysén,match,True
http://www.wikidata.org/entity/Q444766,Q444766,Daniel Sobralense,https://ifkdb.se/spelare/Daniel-Sobralense_828,https://sv.wikipedia.org/wiki/Daniel_Sobralense,https://sv.wikipedia.org/wiki/Daniel_Sobralense,Daniel Sobralense,Daniel Sobralense,match,True
http://www.wikidata.org/entity/Q2120470,Q2120470,Pär Millqvist,https://ifkdb.se/spelare/Pär-Millqvist_501,https://sv.wikipedia.org/wiki/P%C3%A4r_Millqvist,https://sv.wikipedia.org/wiki/P%C3%A4r_Millqvist,Pär Millqvist,Pär Millqvist,match,True
http://www.wikidata.org/entity/Q2128731,Q2128731,Riku Riski,https://ifkdb.se/spelare/Riku-Riski_852,https://sv.wikipedia.org/wiki/Riku_Riski,https://sv.wikipedia.org/wiki/Riku_Riski,Riku Riski,Riku Riski,match,True
http://www.wikidata.org/entity/Q2151652,Q2151652,Rickard Claesson,https://ifkdb.se/spelare/Rickard-Claesson_157,https://sv.wikipedia.org/wiki/Rickard_Claesson,https://sv.wikipedia.org/wiki/Rickard_Claesson,Rickard Claesson,Rickard Claesson,match,True
http://www.wikidata.org/entity/Q2343495,Q2343495,Stephan Kullberg,https://ifkdb.se/spelare/Stephan-Kullberg_403,https://sv.wikipedia.org/wiki/Stephan_Kullberg,https://sv.wikipedia.org/wiki/Stephan_Kullberg,Stephan Kullberg,Stephan Kullberg,match,True
http://www.wikidata.org/entity/Q2428120,Q2428120,Thomas Wernerson,https://ifkdb.se/spelare/Thomas-Wernerson_722,https://sv.wikipedia.org/wiki/Thomas_Wernerson,https://sv.wikipedia.org/wiki/Thomas_Wernerson,Thomas Wernerson,Thomas Wernerson,match,True
http://www.wikidata.org/entity/Q2437808,Q2437808,Erik Lund,https://ifkdb.se/spelare/Erik-Lund+Fahlén_795,https://sv.wikipedia.org/wiki/Erik_Lund,https://sv.wikipedia.org/wiki/Erik_Lund,Erik Lund,Erik Lund,match,True
http://www.wikidata.org/entity/Q2471845,Q2471845,Sampo Koskinen,https://ifkdb.se/spelare/Sampo-Koskinen_397,https://sv.wikipedia.org/wiki/Sampo_Koskinen,https://sv.wikipedia.org/wiki/Sampo_Koskinen,Sampo Koskinen,Sampo Koskinen,match,True
http://www.wikidata.org/entity/Q2543707,Q2543707,Philip Haglund,https://ifkdb.se/spelare/Philip-Haglund_785,https://sv.wikipedia.org/wiki/Philip_Haglund,https://sv.wikipedia.org/wiki/Philip_Haglund,Philip Haglund,Philip Haglund,match,True
http://www.wikidata.org/entity/Q23772459,Q23772459,Jonas Bager,https://ifkdb.se/spelare/Jonas-Bager_988,https://sv.wikipedia.org/wiki/Jonas_Bager,https://sv.wikipedia.org/wiki/Jonas_Bager,Jonas Bager,Jonas Bager,match,True
http://www.wikidata.org/entity/Q23918800,Q23918800,Jonathan Rasheed,https://ifkdb.se/spelare/Jonathan-Rasheed_1009,https://sv.wikipedia.org/wiki/Jonathan_Rasheed,https://sv.wikipedia.org/wiki/Jonathan_Rasheed,Jonathan Rasheed,Jonathan Rasheed,match,True
http://www.wikidata.org/entity/Q29415639,Q29415639,Tobias Heintz,https://ifkdb.se/spelare/Tobias-Heintz_997,https://sv.wikipedia.org/wiki/Tobias_Heintz,https://no.wikipedia.org/wiki/Tobias_Heintz,Tobias Heintz,Tobias Heintz,match,True
http://www.wikidata.org/entity/Q37012842,Q37012842,Adam Bergmark Wiberg,https://ifkdb.se/spelare/Adam-Bergmark+Wiberg_1013,https://sv.wikipedia.org/wiki/Adam_Bergmark_Wiberg,https://sv.wikipedia.org/wiki/Adam_Bergmark_Wiberg,Adam Bergmark Wiberg,Adam Bergmark Wiberg,match,True
http://www.wikidata.org/entity/Q43801944,Q43801944,Nikolai Baden Frederiksen,https://ifkdb.se/spelare/Nikolai-Baden_993,https://sv.wikipedia.org/wiki/Nikolai_Baden_Frederiksen,,,Nikolai Baden Frederiksen,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q55584547,Q55584547,Jacob Karlstrøm,https://ifkdb.se/spelare/Jacob-Karlstrøm_990,https://sv.wikipedia.org/wiki/Jacob_Karlstr%C3%B8m,,,Jacob Karlstrøm,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q61699449,Q61699449,Ingvar Svensson,https://ifkdb.se/spelare/Ingvar-Svensson_664,https://sv.wikipedia.org/wiki/Ingvar_Svensson_(fotbollsspelare),,,Ingvar Svensson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q63482320,Q63482320,Astrit Selmani,https://ifkdb.se/spelare/Astrit-Selmani_967,https://sv.wikipedia.org/wiki/Astrit_Selmani,https://sv.wikipedia.org/wiki/Astrit_Selmani,Astrit Selmani,Astrit Selmani,match,True
http://www.wikidata.org/entity/Q63609798,Q63609798,Mats-Ola Carlsson,https://ifkdb.se/spelare/Mats-Ola-Carlsson_150,https://sv.wikipedia.org/wiki/Mats-Ola_Carlsson,https://sv.wikipedia.org/wiki/Mats-Ola_Carlsson,Mats-Ola Carlsson,Mats-Ola Carlsson,match,True
http://www.wikidata.org/entity/Q65197127,Q65197127,Otto Malm,https://ifkdb.se/spelare/Otto-Malm_490,https://sv.wikipedia.org/wiki/Otto_Malm_(fotbollsspelare),,,Otto Malm (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q66606352,Q66606352,Oscar Pettersson,https://ifkdb.se/spelare/Oscar-Pettersson_971,https://sv.wikipedia.org/wiki/Oscar_Pettersson,https://sv.wikipedia.org/wiki/Oscar_Pettersson,Oscar Pettersson,Oscar Pettersson,match,True
http://www.wikidata.org/entity/Q66848813,Q66848813,Andreas Öhman,https://ifkdb.se/spelare/Andreas-Öhman_885,https://sv.wikipedia.org/wiki/Andreas_%C3%96hman_(fotbollsspelare),,,Andreas Öhman (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q66845385,Q66845385,Samuel Ohlsson,https://ifkdb.se/spelare/Samuel-Ohlsson_904,https://sv.wikipedia.org/wiki/Samuel_Ohlsson,,,Samuel Ohlsson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q103951530,Q103951530,Isak Dahlqvist,https://ifkdb.se/spelare/Isak-Dahlqvist_915,https://sv.wikipedia.org/wiki/Isak_Dahlqvist,,,Isak Dahlqvist,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q106457033,Q106457033,Nils Johansson,https://ifkdb.se/spelare/Nils-Johansson_338,https://sv.wikipedia.org/wiki/Nils_%22Tidan%22_Johansson,,,"Nils ""Tidan"" Johansson",no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q107415743,Q107415743,Thomas Santos,https://ifkdb.se/spelare/Thomas-Santos_965,https://sv.wikipedia.org/wiki/Thomas_Santos,https://sv.wikipedia.org/wiki/Thomas_Santos,Thomas Santos,Thomas Santos,match,True
http://www.wikidata.org/entity/Q109558117,Q109558117,Åke Samuelsson,https://ifkdb.se/spelare/Åke-Samuelsson_625,https://sv.wikipedia.org/wiki/%C3%85ke_Samuelsson_(fotbollsspelare),,,Åke Samuelsson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q109819079,Q109819079,Adam Ingi Benediktsson,https://ifkdb.se/spelare/Adam+Ingi-Benediktsson_937,https://sv.wikipedia.org/wiki/Adam_Ingi_Benediktsson,https://sv.wikipedia.org/wiki/Adam_Ingi_Benediktsson,Adam Ingi Benediktsson,Adam Ingi Benediktsson,match,True
http://www.wikidata.org/entity/Q13033770,Q13033770,Warner Hahn,https://ifkdb.se/spelare/Warner-Hahn_942,https://sv.wikipedia.org/wiki/Warner_Hahn,https://sv.wikipedia.org/wiki/Warner_Hahn,Warner Hahn,Warner Hahn,match,True
http://www.wikidata.org/entity/Q1909063,Q1909063,Mats Gren,https://ifkdb.se/spelare/Mats-Gren_234,https://sv.wikipedia.org/wiki/Mats_Gren,https://sv.wikipedia.org/wiki/Mats_Gren,Mats Gren,Mats Gren,match,True
http://www.wikidata.org/entity/Q2120468,Q2120468,Pär Ericsson,https://ifkdb.se/spelare/Pär-Ericsson_776,https://sv.wikipedia.org/wiki/P%C3%A4r_Ericsson,https://sv.wikipedia.org/wiki/P%C3%A4r_Ericsson,Pär Ericsson,Pär Ericsson,match,True
http://www.wikidata.org/entity/Q2441043,Q2441043,Tommy Lycén,https://ifkdb.se/spelare/Tommy-Lycén_796,https://sv.wikipedia.org/wiki/Tommy_Lyc%C3%A9n,https://sv.wikipedia.org/wiki/Tommy_Lyc%C3%A9n,Tommy Lycén,Tommy Lycén,match,True
http://www.wikidata.org/entity/Q3900859,Q3900859,Peter Hedman,https://ifkdb.se/spelare/Peter-Hedman_259,https://sv.wikipedia.org/wiki/Peter_Hedman,https://sv.wikipedia.org/wiki/Peter_Hedman,Peter Hedman,Peter Hedman,match,True
http://www.wikidata.org/entity/Q5553300,Q5553300,Niklas Andersen,https://ifkdb.se/spelare/Niklas-Andersen_749,https://sv.wikipedia.org/wiki/Niklas_Andersen,https://sv.wikipedia.org/wiki/Niclas_Anders%25C%25An_(fotbollsspelare),Niclas Anders%C%An (fotbollsspelare),Niklas Andersen,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q5603214,Q5603214,Jerry Carlsson,https://ifkdb.se/spelare/Jerry-Carlsson_148,https://sv.wikipedia.org/wiki/Jerry_Carlsson,https://sv.wikipedia.org/wiki/Jerry_Carlsson,Jerry Carlsson,Jerry Carlsson,match,True
http://www.wikidata.org/entity/Q5736757,Q5736757,Leif Forsberg,https://ifkdb.se/spelare/Leif-Forsberg_216,https://sv.wikipedia.org/wiki/Leif_Forsberg,https://sv.wikipedia.org/wiki/Leif_Forsberg,Leif Forsberg,Leif Forsberg,match,True
http://www.wikidata.org/entity/Q5967474,Q5967474,Arne Lundqvist,https://ifkdb.se/spelare/Arne-Lundqvist_476,https://sv.wikipedia.org/wiki/Arne_Lundqvist,,,Arne Lundqvist,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q5969446,Q5969446,Gunnar Löfgren,https://ifkdb.se/spelare/Gunnar-Löfgren_482,https://sv.wikipedia.org/wiki/Gunnar_L%C3%B6fgren,,,Gunnar Löfgren,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q63801141,Q63801141,Edvin Dahlqvist,https://ifkdb.se/spelare/Edvin-Dahlqvist_892,https://sv.wikipedia.org/wiki/Edvin_Dahlqvist,https://sv.wikipedia.org/wiki/Edvin_Dahlqvist,Edvin Dahlqvist,Edvin Dahlqvist,match,True
http://www.wikidata.org/entity/Q66843837,Q66843837,Emil Holm,https://ifkdb.se/spelare/Emil-Holm_900,https://sv.wikipedia.org/wiki/Emil_Holm,,,Emil Holm,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q459873,Q459873,Joachim Björklund,https://ifkdb.se/spelare/Joachim-Björklund_118,https://sv.wikipedia.org/wiki/Joachim_Bj%C3%B6rklund,https://sv.wikipedia.org/wiki/Joachim_Bj%C3%B6rklund,Joachim Björklund,Joachim Björklund,match,True
http://www.wikidata.org/entity/Q462237,Q462237,Javier de Pedro,https://ifkdb.se/spelare/Javier-De+Pedro_770,https://sv.wikipedia.org/wiki/Javier_de_Pedro,https://en.wikipedia.org/wiki/Javier_de_Pedro,Javier de Pedro,Javier de Pedro,match,True
http://www.wikidata.org/entity/Q464550,Q464550,John Alvbåge,https://ifkdb.se/spelare/John-Alvbåge_748,https://sv.wikipedia.org/wiki/John_Alvb%C3%A5ge,https://sv.wikipedia.org/wiki/John_Alvb%C3%A5ge,John Alvbåge,John Alvbåge,match,True
http://www.wikidata.org/entity/Q473045,Q473045,Nicklas Carlsson,https://ifkdb.se/spelare/Nicklas-Carlsson_767,https://sv.wikipedia.org/wiki/Nicklas_Carlsson,https://sv.wikipedia.org/wiki/Nicklas_Carlsson,Nicklas Carlsson,Nicklas Carlsson,match,True
http://www.wikidata.org/entity/Q475095,Q475095,Helge Liljebjörn,https://ifkdb.se/spelare/Helge-Liljebjörn_440,https://sv.wikipedia.org/wiki/Helge_Liljebj%C3%B6rn,https://sv.wikipedia.org/wiki/Helge_Liljebj%C3%B6rn,Helge Liljebjörn,Helge Liljebjörn,match,True
http://www.wikidata.org/entity/Q497985,Q497985,Andreas Hermansson,https://ifkdb.se/spelare/Andreas-Hermansson_269,https://sv.wikipedia.org/wiki/Andreas_Hermansson,https://sv.wikipedia.org/wiki/Andreas_Hermansson,Andreas Hermansson,Andreas Hermansson,match,True
http://www.wikidata.org/entity/Q505895,Q505895,Stefan Bärlin,https://ifkdb.se/spelare/Stefan-Bärlin_135,https://sv.wikipedia.org/wiki/Stefan_B%C3%A4rlin,https://sv.wikipedia.org/wiki/Stefan_B%C3%A4rlin,Stefan Bärlin,Stefan Bärlin,match,True
http://www.wikidata.org/entity/Q512769,Q512769,Janne Saarinen,https://ifkdb.se/spelare/Janne-Saarinen_622,https://sv.wikipedia.org/wiki/Janne_Saarinen,https://sv.wikipedia.org/wiki/Janne_Saarinen,Janne Saarinen,Janne Saarinen,match,True
http://www.wikidata.org/entity/Q516535,Q516535,Scott Jamieson,https://ifkdb.se/spelare/Scott-Jamieson_864,https://sv.wikipedia.org/wiki/Scott_Jamieson,https://sv.wikipedia.org/wiki/Scott_Jamieson,Scott Jamieson,Scott Jamieson,match,True
http://www.wikidata.org/entity/Q518833,Q518833,Mattias Bjärsmyr,https://ifkdb.se/spelare/Mattias-Bjärsmyr_760,https://sv.wikipedia.org/wiki/Mattias_Bj%C3%A4rsmyr,https://sv.wikipedia.org/wiki/Mattias_Bj%C3%A4rsmyr,Mattias Bjärsmyr,Mattias Bjärsmyr,match,True
http://www.wikidata.org/entity/Q521088,Q521088,Oscar Wendt,https://ifkdb.se/spelare/Oscar-Wendt_713,https://sv.wikipedia.org/wiki/Oscar_Wendt,https://sv.wikipedia.org/wiki/Oscar_Wendt,Oscar Wendt,Oscar Wendt,match,True
http://www.wikidata.org/entity/Q524927,Q524927,Andrés Vasquez,https://ifkdb.se/spelare/Andrés-Vasquez_836,https://sv.wikipedia.org/wiki/Andr%C3%A9s_Vasquez,https://sv.wikipedia.org/wiki/Andr%C3%A9s_Vasquez,Andrés Vasquez,Andrés Vasquez,match,True
http://www.wikidata.org/entity/Q106076047,Q106076047,Tim van Assema,https://ifkdb.se/spelare/Tim-van+Assema_907,https://sv.wikipedia.org/wiki/Tim_van_Assema,,,Tim van Assema,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q109659684,Q109659684,Laurs Skjellerup,https://ifkdb.se/spelare/Laurs-Skjellerup_972,https://sv.wikipedia.org/wiki/Laurs_Skjellerup,https://en.wikipedia.org/wiki/Laurs_Skjellerup,Laurs Skjellerup,Laurs Skjellerup,match,True
http://www.wikidata.org/entity/Q110241637,Q110241637,David Kruse,https://ifkdb.se/spelare/David-Kruse_989,https://sv.wikipedia.org/wiki/David_Kruse,https://sv.wikipedia.org/wiki/David_Kruse,David Kruse,David Kruse,match,True
http://www.wikidata.org/entity/Q112166239,Q112166239,Ishak Shamoun,https://ifkdb.se/spelare/Ishak-Shamoun_935,https://sv.wikipedia.org/wiki/Ishak_Shamoun,,,Ishak Shamoun,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q113660322,Q113660322,Abundance Salaou,https://ifkdb.se/spelare/Abundance-Salaou_949,https://sv.wikipedia.org/wiki/Abundance_Salaou,https://sv.wikipedia.org/wiki/Abundance_Salaou,Abundance Salaou,Abundance Salaou,match,True
http://www.wikidata.org/entity/Q113746575,Q113746575,Alfons Nygaard,https://ifkdb.se/spelare/Alfons-Nygaard_929,https://sv.wikipedia.org/wiki/Alfons_Nygaard,,,Alfons Nygaard,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q115787864,Q115787864,Magnus Gustafsson,https://ifkdb.se/spelare/Magnus-Gustafsson_238,https://sv.wikipedia.org/wiki/Magnus_Gustafsson_(fotbollsspelare),,,Magnus Gustafsson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116820864,Q116820864,Axel Färnström,https://ifkdb.se/spelare/Axel-Färnström_224,https://sv.wikipedia.org/wiki/Axel_F%C3%A4rnstr%C3%B6m,,,Axel Färnström,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116830160,Q116830160,Lars Henriksson,https://ifkdb.se/spelare/Lars-Henriksson_267,https://sv.wikipedia.org/wiki/Lars_Henriksson_(fotbollsspelare),,,Lars Henriksson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116848929,Q116848929,Rolf Johansson,https://ifkdb.se/spelare/Rolf-Johansson_346,https://sv.wikipedia.org/wiki/Rolf_Johansson_(fotbollsspelare),,,Rolf Johansson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116961351,Q116961351,Einar Smith,https://ifkdb.se/spelare/Einar-Smith_635,https://sv.wikipedia.org/wiki/Einar_Smith,,,Einar Smith,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116995681,Q116995681,Saidou Alioum,https://ifkdb.se/spelare/Saidou-Alioum_1001,https://sv.wikipedia.org/wiki/Saidou_Alioum,https://en.wikipedia.org/wiki/Saidou_Alioum,Saidou Alioum,Saidou Alioum,match,True
http://www.wikidata.org/entity/Q119154499,Q119154499,Ruben Alexandersson,https://ifkdb.se/spelare/Ruben-Alexandersson_10,https://sv.wikipedia.org/wiki/Ruben_Alexandersson,https://sv.wikipedia.org/wiki/Ruben_Alexandersso,Ruben Alexandersso,Ruben Alexandersson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q121160760,Q121160760,Helge Jonsson,https://ifkdb.se/spelare/Helge-Jonsson_358,https://sv.wikipedia.org/wiki/Helge_Jonsson,,,Helge Jonsson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q122624668,Q122624668,Vilmer Tyrén,https://ifkdb.se/spelare/Vilmer-Tyrén_969,https://sv.wikipedia.org/wiki/Vilmer_Tyr%C3%A9n,https://sv.wikipedia.org/wiki/Vilmer_Tyr%C3%A9n,Vilmer Tyrén,Vilmer Tyrén,match,True
http://www.wikidata.org/entity/Q123354195,Q123354195,Thomas Heed,https://ifkdb.se/spelare/Thomas-Heed_260,https://sv.wikipedia.org/wiki/Thomas_Heed,,,Thomas Heed,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q124427640,Q124427640,Olof Magnusson,https://ifkdb.se/spelare/Olof-Magnusson_489,https://sv.wikipedia.org/wiki/Olof_Magnusson,,,Olof Magnusson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q124455347,Q124455347,Harry Zachrisson,https://ifkdb.se/spelare/Harry-Zachrisson_733,https://sv.wikipedia.org/wiki/Harry_Zachrisson,,,Harry Zachrisson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q70749486,Q70749486,Kolbeinn Thórdarson,https://ifkdb.se/spelare/Kolbeinn-Thordarson_968,https://sv.wikipedia.org/wiki/Kolbeinn_%C3%9E%C3%B3r%C3%B0arson,https://sv.wikipedia.org/wiki/Kolbeinn_%C3%9E%C3%B3r%C3%B0arson,Kolbeinn Þórðarson,Kolbeinn Þórðarson,match,True
http://www.wikidata.org/entity/Q76402356,Q76402356,Ove Tobiasson,https://ifkdb.se/spelare/Ove-Tobiasson_695,https://sv.wikipedia.org/wiki/Ove_Tobiasson,,,Ove Tobiasson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q76493239,Q76493239,Donald Niklasson,https://ifkdb.se/spelare/Donald-Niklasson_511,https://sv.wikipedia.org/wiki/Donald_Niklasson,,,Donald Niklasson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q78215503,Q78215503,Bertil Rylander,https://ifkdb.se/spelare/Bertil-Rylander_620,https://sv.wikipedia.org/wiki/Bertil_Rylander,,,Bertil Rylander,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q87818743,Q87818743,Paulos Abraham,https://ifkdb.se/spelare/Paulos-Abraham_985,https://sv.wikipedia.org/wiki/Paulos_Abraham,,,Paulos Abraham,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q89286200,Q89286200,Richard Richardsson,https://ifkdb.se/spelare/Richard-Richardsson_814,https://sv.wikipedia.org/wiki/Richard_Richardsson_(fotbollsspelare),,,Richard Richardsson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q95882419,Q95882419,Imam Jagne,https://ifkdb.se/spelare/Imam-Jagne_996,https://sv.wikipedia.org/wiki/Imam_Jagne,https://sv.wikipedia.org/wiki/Imam_Jagne,Imam Jagne,Imam Jagne,match,True
http://www.wikidata.org/entity/Q95981100,Q95981100,Andreas Pyndt,https://ifkdb.se/spelare/Andreas-Pyndt_981,https://sv.wikipedia.org/wiki/Andreas_Pyndt,https://sv.wikipedia.org/wiki/Andreas_Pyndt,Andreas Pyndt,Andreas Pyndt,match,True
http://www.wikidata.org/entity/Q96054610,Q96054610,Martin Holmberg,https://ifkdb.se/spelare/Martin-Holmberg_279,https://sv.wikipedia.org/wiki/Martin_Holmberg,,,Martin Holmberg,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q96112552,Q96112552,Max Fenger,https://ifkdb.se/spelare/Max-Fenger_717,https://sv.wikipedia.org/wiki/Max_Fenger,https://sv.wikipedia.org/wiki/Max_Fenger,Max Fenger,Max Fenger,match,True
http://www.wikidata.org/entity/Q121095817,Q121095817,Stig Löfgren,https://ifkdb.se/spelare/Stig-Löfgren_483,https://sv.wikipedia.org/wiki/Stig_L%C3%B6fgren_(fotbollsspelare),,,Stig Löfgren (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q111306648,Q111306648,Hussein Carneil,https://ifkdb.se/spelare/Hussein-Carneil_941,https://sv.wikipedia.org/wiki/Hussein_Carneil,https://sv.wikipedia.org/wiki/Hussein_Carneil,Hussein Carneil,Hussein Carneil,match,True
http://www.wikidata.org/entity/Q112036884,Q112036884,Johan Bångsbo,https://ifkdb.se/spelare/Johan-Bångsbo_944,https://sv.wikipedia.org/wiki/Johan_B%C3%A5ngsbo,https://sv.wikipedia.org/wiki/Johan_B%C3%A5ngsbo,Johan Bångsbo,Johan Bångsbo,match,True
http://www.wikidata.org/entity/Q113710061,Q113710061,Alai Ghasem,https://ifkdb.se/spelare/Alai-Ghasem_17,https://sv.wikipedia.org/wiki/Alai_Ghasem,https://sv.wikipedia.org/wiki/Alai_Ghasem,Alai Ghasem,Alai Ghasem,match,True
