id,name,desc
225596694,Lars-Åke Gustafsson,Lars-Åke Gustafsson Född: 24 april 1950 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1971/72 26 4 4 8 1972/73 27 5 2 7 1973/74 16 1 1 2 1974/75 8 2 4 6 1975/76 32 4 2 6 1976/77 26 8 3 11
225596695,Stig Gustavsson,Stig Hans Gustavsson Född: 5 maj 1930 Fotbollsspelare Position: försvarare Moderklubb: Hagalunds IS 6 säsonger. 112 matcher. 0 mål. 1954/55 3 0 SM-guld. 1955/56 21 0 1956/57 21 0 1957/58 31 0 1959 22 0 SM-guld. 1960 14 0
225596696,Petter Gustafsson,Karl Petter Gustafsson Född: 16 september 1985 Fotbollsspelare Position: mittfältare Nummer: 5 Moderklubb: IFK Anderstorp 5 säsonger. 114 matcher. 5 mål. 2009 30 0 2010 17 1 2011 23 2 2012 28 2 2013 16 0
225596697,Roland Gustafsson,Roland Gustafsson Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225596698,Stefan Gustavson,Stefan Hans Gustavson Född: 22 november 1965 Ishockeyspelare Position: forward Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1990/91 36 4 3 7
225596699,Per Göransson,Per Ingemar Göransson Född: 29 maj 1958 Ishockeyspelare Position: forward Moderklubb: Gustavsbergs IF Säsonger Matcher Mål Ass Poäng 1977/78 1 0 0 0 1978/79 1 0 0 0 1983/84 34 10 7 17 1984/85 30 7 13 20 1985/86 33 3 5 8 1986/87 27 11 2 13
225596700,Andreas Hadelöv,Henric Andreas Hadelöv Född: 23 juli 1975 Ishockeyspelare Position: målvakt Moderklubb: IFK Kiruna Säsonger Matcher Mål Ass Poäng 1996/97 21 – – – 1997/98 0 – – –
225596701,Helge Hagberg,Helge Julius Hagberg Född: 5 december 1902 Fotbollsspelare Position: Moderklubb: 1 säsong. 12 matcher. 0 mål: 1927/28 12 0
225596702,Henry Hagelin,Oskar Henry Hagelin Född: 14 juli 1910 Fotbollsspelare Position: målvakt Moderklubb: BK Union 6 säsonger. 34 matcher 0 mål. 1934/35 8 0 1935/36 18 0 1936/37 8 0 1937/38 – 0 1938/39 – 0 1939/40 – 0 Ishockeyspelare Position: målvakt Moderklubb: Säsonge
225596703,Patrik Haginge,Nils Patrik Haginge Född: 2 april 1985 Fotbollsspelare Position: försvarare Moderklubb: Mellringe/Ekers IF 3 säsonger. 43 matcher. 3 mål. 2008 16 0 2009 15 3 2010 12 0
225596704,Algot Haglund,Georg Algot Haglund Född: 19 september 1905 Fotbollsspelare Position: Moderklubb: 1 säsong. 20 matcher. 2 mål. 1927/28 20 2 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1922/23 – – – – 1923/24 – – – – 1924/25 – – – – 1
225596705,Björn Haglund,Björn Lennart Haglund Född: 15 april 1965 Ishockeyspelare Position: back Moderklubb: IF Göta Säsonger Matcher Mål Ass Poäng 1982/83 1 0 0 0 1983/84 2 1 1 2
225596706,Curt Haglund,Curt Erik Haglund Född: 30 mars 1909 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1927/28 – – – –
225596707,Jimmy Haglund,Jimmy Haglund Född: 11 december 1957 Ishockeyspelare Position: back Moderklubb: Hanvikens SK Säsonger Matcher Mål Ass Poäng 1974/75 3 0 0 0 1975/76 27 2 2 4 1976/77 28 6 7 13 1977/78 14 0 2 2
225596708,Patrik Hagman,Patrik Mats Hagman Född: 15 juni 1966 Fotbollsspelare Position: mittfältare Moderklubb: Spånga IS 3 säsonger. 27 matcher. 3 mål. 1991 7 0 1992 0 0 1993 20 3
225596709,Carina Hagström,"Carina Birgitta Hagström Född: 25 maj 1967 Fotbollsspelare Position: forward, mittfältare Nummer: 7 Moderklubb: Stuvsta IF 1983 1984 1985 1986 1987 1988 1989"
225596710,Sead Haksabanovic,Sead Haksabanovic Född: 4 maj 1999 Fotbollsspelare Position: mittfältare Längd: 174 cm Nummer: 99 Moderklubb: Halmstads BK 2022
225596711,Erik Halin,Erik Folke Halin Född: 1 Maj 1905 Bandyspelare Position: vänsterytter 2 säsonger. 1931 1932
225596712,Lars Hallström,Lars Hallström Född: 23 januari 1976 Ishockeyspelare Position: forward Moderklubb: AIK Säsonger Matcher Mål Ass Poäng 1997/98 46 3 2 5 1998/99 44 3 8 11 1999/00 35 2 2 4
225596713,Peter Hallström,Bengt Peter Hallström Född: 29 juli 1971 Fotbollsspelare Position: försvarare Moderklubb: Värtans IK 1 säsong. 11 matcher. 0 mål. 1998 11 0
225596714,Edvin Hammarlund,Lars Edvin Leonard Hammarlund Född: 23 april 1997 Ishockeyspelare Position: back Längd: 195 cm Nummer: 4 Skjuter: vänster Moderklubb: FoC Farsta Säsonger Matcher Mål Assist Poäng 2022/23 25 2 5 7
225596715,Susanne Hamos,Susanne Eva Elisabeth Hamos Född: 23 juni 1974 Fotbollsspelare Position: mittfältare Nummer: 12 Moderklubb: Jakobsbergs GoIF 1993 1994
225596716,Anders Hansson,Finn Hans Anders Hansson Född: 12 april 1956 Ishockeyspelare Position: back Moderklubb: Häsinggårdens AIK Säsonger Matcher Mål Ass Poäng 1979/80 21 0 2 2
225596717,H Hansson,H. Hansson Född: Bandyspelare 2 säsonger. 1930 1931
225596718,Marcus Hansson,"Jan Marcus Hansson Född: 12 februari 1990 Fotbollsspelare Position: defensiv mittfältare, mittback Moderklubb: Åbyggeby FK 2 säsonger. 25 matcher. 0 mål. 2016 19 0 2017 6 0"
225596719,Thomas Hanzon,Sven Thomas Hanzon (eg. Hansson) Född: 20 juni 1962 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 2 säsonger. 21 matcher. 0 mål. 1979 9 0 1980 12 0
225596720,Bassir Hassan,"Bashir Subeer Hassan Salad Född: 3 december 1983 Boxare Moderklubb: Majornas BK 11 SM-guld (8 för Djurgården) 2 NM-guld (2011, 2015) EM-brons (2008) Stor Grabb nr 136 244 matcher"
225596721,Anne Hauru,Anne Marita Hauru Född: 11 juni 1962 Fotbollsspelare Position: mittfältare Nummer: 19 Moderklubb: 1983 1984 1987 1988
225596722,Anders Hedberg,Anders Hugo Hedberg Född: 25 februari 1951 Ishockeyspelare Position: forward Moderklubb: Svedjeholmens IF Säsonger Matcher Mål Ass Poäng 1972/73 26 12 10 22 1973/74 28 17 13 30
225596723,Viktoria Hedenström,"Viktoria Margareta Hedenström Född: 8 januari 1976 Fotbollsspelare Position: målvakt Nummer: 15, 1 Moderklubb: Örby IS 1992 1993 1994"
225596724,Harald Hedjerson,Harald Nils Hedjerson Född: 1 april 1913 Skidåkare SM-guld: 9
225596725,Nils Adolf Hedjerson,"Nils Adolf Hedjerson Född: 20 januari 1881 Skidlöpare SM-guld: 3 (1910, 1911, 1915)"
225596726,Sven-Erik Hedman,Sven-Erik Hedman Född: 23 januari 1944 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1965/66 – – – – 1966/67 – – – – Bandyspelare 3 säsonger. 1964 1965 1966
225596727,Ludvig Hedström,Lars Ludvig Alexius Hedström Född: 14 april 2001 Ishockeyspelare Position: back Längd: 181 cm Nummer: 42 Skjuter: vänster Moderklubb: Nordia HC Säsonger Matcher Mål Assist Poäng 2019/20 2 0 0 0 2020/21 4 0 1 1 2021/22 48 2 7 9 2022/23 28 0 5 5
225596728,Thomas Helander,Erik Thomas Helander Född: 29 november 1955 Ishockeyspelare Position: forward Moderklubb: Rosersberg IK Säsonger Matcher Mål Ass Poäng 1974/75 1 0 0 0 1975/76 1 0 0 0
225596729,Irma Helin,Irma Lovisa Hilda Helin Född: 18 juni 1994 Fotbollsspelare Position: mittfältare Moderklubb: 4 säsonger. 2013 2014 2018 2019
225596730,Verner Hellgren,Verner Emil Hellgren Född: 6 augusti 1899 Fotbollsspelare Position: centerhalv Moderklubb: 3 säsong. 4 matcher. 0 mål. 1927/28 4 0 1928/29 1929/30
225596731,Philip Hellquist,"Philip Nikola Björn Hellquist Född: 21 maj 1991 Fotbollsspelare Position: mittfältare, anfallare Moderklubb: Djurgårdens IF 6 säsonger. 98 matcher. 10 mål. 2008 8 0 2009 11 0 2010 24 3 2011 26 4 2012 11 1 2014 18 2"
225596732,Olle Hellström,Nils Olle (eg Olof) Einar Hellström Född: 1 januari 1936 Fotbollsspelare Position: ytterhalv Moderklubb: Sandvikens AIK 9 säsonger. 147 matcher. 6 mål. 1956/57 8 0 1957/58 28 0 1959 22 0 SM-guld 1960 22 0 1961 19 4 1962 6 0 1963 9 0 1964 17 0 SM-guld
225596733,Christian Henriksson,Jan Roger Christian Henriksson Född: 22 februari 1964 Ishockeyspelare Position: back Moderklubb: Handens SK Säsonger Matcher Mål Ass Poäng 1982/83 2 0 0 0 1983/84 – – – – 1984/85 3 0 0 0
225596734,Richard Henriksson,Claes Richard Vilhelm Luigi Henriksson Född: 5 oktober 1982 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 5 säsonger. 35 matcher. 2 mål. 1999 1 0 2000 12 1 2001 5 1 2002 17 0 SM-guld. Cupguld. 2003 8 0 SM-guld.
225596735,Göran Hermansson,Göran Hermansson Född: 11 juli 1974 Ishockeyspelare Position: forward Moderklubb: Falu IF Säsonger Matcher Mål Ass Poäng 1996/97 31 1 2 3
225596736,Stefan Hermansson,Hans Boine Stefan Hermansson Född: 3 juni 1961 Fotbollsspelare Position: anfallare Moderklubb: Trelleborgs FF 2 säsonger. 18 matcher. 3 mål. 1986 13 1 1987 5 2
225596737,Daniel Hesser,Daniel Hesser Född: 14 januari 1974 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 2 säsonger. 3 matcher. 0 mål. 1993 1 0 1994 2 0
225596738,Kurt Heumann,Kurt Ernst Gustaf Heumann Född: 1 mars 1903 Bandyspelare Position: vänsterytter 4 säsonger. 1929 1930 1931 1932
225596739,Isak Hien,Isak Malcolm Kwaku Hien Född: 13 januari 1999 Fotbollsspelare Position: mittback Längd: 191 cm Nummer: 18 Moderklubb: Vasalunds IF 2021 2022 17 2
225596740,Lisbeth Hjelme,Lisbeth Hjelme Född: 28 september 1960 Fotbollsspelare Position: målvakt Nummer: 1 Moderklubb: Nässjö IF 1984 1985 1986 1987 1988
225596741,Mona Hjortzberg,Mona Kristin Hjortzberg Född: 13 november 1970 Fotbollsspelare Position: back Nummer: 12 Moderklubb: IK Göta 1987 1988 1989 1990
225596742,Patrik Hofbauer,Patrik Eduard Hofbauer Född: 14 december 1968 Ishockeyspelare Position: målvakt Moderklubb: Halmstad HK Säsonger Matcher Mål Ass Poäng 1995/96 8 – – –
225596743,Sten-Olof Hoflin,Sten-Olof Hoflin Född: 6 september 1943 Fotbollsspelare Position: anfallare Moderklubb: Svegs IK 3 säsonger. 9 matcher. 3 mål. 1967 3 2 1968 5 1 1969 1 0
225596744,Jeanette Hofslagare,Jeanette Hofslagare Född: Fotbollsspelare Position: mittfältare Nummer: 11 Moderklubb: 1993
225596745,Glenn Holm,Glenn Inge Christer Holm Född: 24 september 1955 Fotbollsspelare Position: mittfältare Moderklubb: IFK Göteborg 1 säsong. 7 matcher. 0 mål. 1983 7 0
225596746,Folke Holmberg,Ernst Folke Artur Holmberg Född: 30 januari 1927 Fotbollsspelare Position: center Moderklubb: Hammarby IF 2 säsonger. 27 matcher.11 mål. 1951/52 13 5 1952/53 14 6
225596747,Jörgen Holmberg,Rolf Jörgen Holmberg Född: 27 juni 1962 Ishockeyspelare Position: forward Moderklubb: Nacka HK Säsonger Matcher Mål Ass Poäng 1982/83 18 4 4 8 1983/84 17 1 8 9 1984/85 34 10 19 29 1985/86 23 5 10 15 1987/88 22 9 7 16
225596748,Kalle Holmberg,Kalle Holmberg Född: 3 mars 1993 Fotbollsspelare Position: anfallare Nummer: 17 Moderklubb: Rynninge IK 2020 30 9 2021 24 2 2022
225596749,Ove Holmberg,Knut Ove Holmberg Född: 8 juni 1939 Bandyspelare 2 säsonger. 1961 1962
225596750,Andreas Holmqvist,Per Robert Andreas Holmqvist Född: 23 juli 1981 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 2008/09 35 5 11 16 2009/10 51 3 21 24 2010/11 48 12 17 29 2011/12 40 5 9 14
225596751,Hans Holmqvist,Hans Olof Holmqvist Född: 27 april 1960 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 5 säsonger. 91 matcher. 37 mål. 1979 9 0 1980 16 5 1981 20 3 1982 24 17 1983 22 12
225596752,Michael Holmqvist,Rolf Anders Michael Holmqvist Född: 8 juni 1979 Ishockeyspelare Position: forward Längd: 191 cm Nummer: 18 Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1996/97 9 0 0 0 2008/09 53 9 10 19 2009/10 52 9 9 18 2012/13 49 8 9 17 2013/14 50 15 
225596753,Christer Holmström,Christer Holmström Född: 22 mars 1954 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1973/74 3 0 0 0
225596754,Stig Holmström,Stig Lennart Holmström Född: 6 april 1928 Fotbollsspelare Position: ytterhalv Moderklubb: Nynäshamns IF 2 säsonger. 35 matcher. 1 mål. 1955/56 18 1 1956/57 17 0
225596755,Arne Hultin,Erik Arne Hultin Född: 15 maj 1921 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225596756,Anders Huusko,Anders Olavi Huusko Född: 24 augusti 1971 Ishockeyspelare Position: forward Moderklubb: RA73 Säsonger Matcher Mål Ass Poäng 1991/92 38 8 13 21 1992/93 27 5 6 11 1993/94 32 7 7 14 1994/95 36 12 7 19 1995/96 39 6 10 16
225596757,Erik Huusko,Erik Juhani Huusko Född: 24 augusti 1971 Ishockeyspelare Position: forward Moderklubb: RA73 Säsonger Matcher Mål Ass Poäng 1991/92 27 4 6 10 1992/93 39 10 8 18 1993/94 38 15 9 24 1994/95 40 7 9 16 1995/96 12 1 1 2
225596758,Tobias Hysén,Glenn Tobias Hysén Född: 9 mars 1982 Fotbollsspelare Position: anfallare Moderklubb: Lundby IF 3 säsonger. 65 matcher. 17 mål. 2004 25 3 Cupguld. 2005 25 9 SM-guld. Cupguld. 2006 15 5
225596759,Mikael Håkanson,Lars Erik Gunnar Mikael Håkanson Född: 31 maj 1974 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1992/93 40 0 1 1 1993/94 37 3 3 6 1996/97 48 8 12 20 1997/98 43 9 2 11 1998/99 50 13 12 25 1999/00 48 17 17
225596760,Bobo Håkansson,Sven Olov Bobo Håkansson Född: 3 december 1943 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225596761,Jesper Håkansson,Jesper Håkansson Född: 14 augusti 1981 Fotbollsspelare Position: offensiv mittfältare / anfallare Moderklubb: BK Frem (Danmark) 2 säsonger. 1 match. 0 mål. 2005 1 0 SM-guld. Cupguld. 2006 0 0
225596762,Mathias Hällback,Lars Ragnar Mathias Hällback Född: 21 september 1974 Ishockeyspelare Position: forward Moderklubb: IFK Lidingö Säsonger Matcher Mål Ass Poäng 1992/93 6 0 0 0 1993/94 14 0 0 0 1994/95 25 0 0 0
225596763,Jeff Hällegard,Jeff Klemens Hällegard Född: 8 juli 1963 Ishockeyspelare Position: forward Moderklubb: Nynäshamns IF Säsonger Matcher Mål Ass Poäng 1982/83 4 0 1 1 1983/84 4 0 0 0 1986/87 24 3 2 5
225596764,Kasper Hämäläinen,Kasper Woldemar Hämäläinen Född: 8 augusti 1986 Fotbollsspelare Position: offensiv mittfältare Moderklubb: Maskun Palloseura (Finland) 3 säsonger. 90 matcher. 8 mål. 2010 30 2 2011 30 2 2012 30 4
225596765,Kenneth Høie,Kenneth Høie Född: 11 september 1979 Fotbollsspelare Position: målvakt Moderklubb: FK Haugesund (Norge) 5 säsonger. 117 matcher. 0 mål. 2012 13 0 2013 30 0 2014 30 0 2015 28 0 2016 16 0
225596766,Leif Högström,"Leif Nils Oscar Högström Född: 4 juli 1955 Fäktare SM-guld: 7 (individuellt: 1979. lag: 1972, 1973, 1974, 1975, 1977, 1978) VM-guld: 2 (1975, 1977) OS-guld: 1 (lag: 1976)"
225596768,Per Hörberg,Per Ivar Hörberg Född: 31 maj 1941 Ishockeyspelare Position: forward Moderklubb: Spånga IS Säsonger Matcher Mål Ass Poäng 1959/60 – 3 – – 1960/61 – – – –
225596883,Magnus Idar,Sven-Magnus Sturesson Idar Född: 1 maj 1920 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225596884,Kennedy Igboanike,Chibuike Kennedy Igboanike Född: 26 februari 1989 Fotbollsspelare Position: anfallare Moderklubb: Dynamo Football Academy (Nigeria) 4 säsonger. 62 matcher. 15 mål. 2007 2 0 2010 27 9 2011 28 6 2012 5 0
225596885,Andreas Isaksson,Jan Andreas Isaksson Född: 3 oktober 1981 Fotbollsspelare Position: Målvakt Nummer: 1 Moderklubb: Östra Torp GIF 4 säsonger. 135 matcher. 0 mål. 2001 22 0 2002 20 0 SM-guld. Cupguld. 2003 26 0 SM-guld. 2004 7 0 Cupguld. 2016 7 0 2017 29 0 2018 24 0
225596886,Karl-Erik Isaksson,Karl-Erik Isaksson Född: 25 juli 1934 Fotbollsspelare Position: försvarare Moderklubb: Enskede IK 2 säsonger. 7 matcher. 0 mål. 1957/58 6 0 1959 1 0
225596887,Berndt Ivegren,Berndt Olof Ivegren Född: 21 september 1923 Fotbollsspelare Position: centerhalv Moderklubb: Värtans IK 5 säsonger. 90 matcher. 0 mål. 1949/50 14 0 1950/51 20 0 1951/52 19 0 1952/53 22 0 1953/54 15 0 Ishockeyspelare Position: back Moderklubb: Säsonge
225596888,Hans Jacobson,"Hans Olov Dan Jacobson Född: 17 mars 1947 Fäktare SM-guld: 10 (individuellt: 1972, 1974. lag: 1966, 1969, 1972, 1973, 1974, 1975, 1977, 1978) VM-guld: 1974, 1975, 1977 OS-guld: 1 (lag: 1976)"
225596889,Birger Jacobsson,Birger Jakobsson Född: 17 oktober 1949 Fotbollsspelare Position: försvarare Moderklubb: Älvsjö AIK 7 säsonger. 150 matcher. 3 mål. 1974 19 0 1975 25 1 1976 20 1 1977 22 0 1978 25 1 1979 20 0 1980 19 0
225596890,Johnny Jacobsson,Johnny Jacobsson Född: 5 september 1942 Bandyspelare 2 säsonger. 1962 1963
225596891,Mikael Jagusch,John Mikael Manfred Jagusch Född: 31 januari 1965 Ishockeyspelare Position: back Moderklubb: Jakobsbergs GoIF Säsonger Matcher Mål Ass Poäng 1983/84 1 0 0 0
225596892,Tommy Jakobsen,Tommy Jakobsen Född: 10 december 1970 Ishockeyspelare Position: back Moderklubb: Furuset IF (Norge) Säsonger Matcher Mål Ass Poäng 1995/96 36 0 1 1
225596893,Mia Jalkerud,Mia Jalkerud Född: 5 november 1989 Fotbollsspelare Position: anfallare 11 säsonger. 2007 2008 2011 2012 2013 2014 2015 2016 2017 2018 2019
225596894,Björn Jansson,Björn Lennart Jansson Född: 23 juni 1958 Fotbollsspelare Position: mittfältare Moderklubb: Roslagskulla IF 2 säsonger. 13 matcher. 0 mål. 1977 4 0 1980 9 0
225596895,Hans Jansson,Hans Gunnar Jansson Född: 8 september 1935 Bandyspelare 3 säsonger. 1961 1962 1963
225596896,Jesper Jansson,Urban Jesper Jansson Född: 8 januari 1971 Fotbollsspelare Position: mittfältare Moderklubb: Braås Goif 1 säsong. 24 matcher. 1 mål. 1996 24 1
225596897,John G Jansson,"Karl John (eg Johan) Gustaf Jansson Född: 5 juni 1868 Medlem: 1 Grundare av Djurgårdens IF Ordförande: 1891-1892 Styrelseledamot: 1893, 1896-1900 Hedersledamot: 1903"
225596898,Magnus Jansson,Lars Magnus Jansson Född: 16 november 1969 Ishockeyspelare Position: forward Moderklubb: Skuru IK Säsonger Matcher Mål Ass Poäng 1987/88 13 0 0 0 1990/91 34 11 3 14 1991/92 29 5 6 11 1992/93 34 11 3 14 1993/94 35 16 4 20 1994/95 12 4 2 6 1995/96 37 5
225596899,Maria Jansson,Maria Jansson Född: 1976 Fotbollsspelare Position: back Nummer: Moderklubb: 1993
225596900,Mats Jansson,Mats Ove Jansson Född: 9 maj 1961 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 5 säsonger. 83 matcher. 7 mål. 1981 12 0 1982 9 2 1983 24 4 1984 20 0 1985 18 1
225596901,"Stefan (fotboll) Jansson, Stefan (ishockey) Jansson, Tore Jansson",Bo Stefan Jansson Född: 20 maj 1970 Fotbollsspelare Position: mittfältare Moderklubb: IFK Hässleholm 1 säsong. 2 matcher. 0 mål. 1995 2 0
225596902,Daniel Jarl,Daniel Albert Viktor Jarl Född: 13 april 1992 Fotbollsspelare Position: försvarare Moderklubb: 2 säsonger. 2 matcher. 0 mål. 2011 1 0 2012 1 0
225596903,Amadou Jawo,Amadou Jawo Född: 26 september 1984 Fotbollsspelare Position: anfallare Moderklubb: 5 säsonger. 82 matcher. 18 mål. 2013 26 12 2014 29 6 2015 11 0 2016 15 0 2017 1 0
225596904,Kasper Jensen,Kasper Jensen Född: 7 oktober 1982 Fotbollsspelare Position: målvakt Moderklubb: Aalborg (Danmark) 1 säsong. 5 matcher. 0 mål. 2012 5 0
225596905,Hans Jeppson,Hasse (eg Hans) Olof Jeppson Född: 10 maj 1925 Fotbollsspelare Position: center Moderklubb: Örgryte IS 3 säsonger. 40 matcher. 58 mål. 1948/49 – 23 1949/50 19 17 1950/51 21 18
225596906,Per-Olov Jihde,"Per-Olov Jihd e Född: 29 oktober 1920 Ishockeyspelare, lagledare Bandyspelare 2 säsonger. 1940 1941 Fotbollsspelare"
225596907,Sten Jihde,Sten Jihde Född: 13 september 1917 Fotbollsspelare Position: ytter Moderklubb: Tranebergs IF 4 säsonger. 6 mål. 1939/40 – 2 1940/41 – 4
225596908,Markus Johannesson,Gösta Markus Johannesson Född: 29 maj 1975 Fotbollsspelare Position: försvarare Moderklubb: Örgryte IS 6 säsonger. 136 matcher. 1 mål. 2004 13 0 Cupguld. 2005 24 0 SM-guld. Cupguld. 2006 26 0 2007 25 0 2008 26 0 2009 22 1
225596909,Andreas Johansson,Roy Johan Andreas Johansson Född: 5 juli 1978 Fotbollsspelare Position: mittfältare Moderklubb: Melleruds IF 5 säsonger. 124 matcher. 42 mål. 2000 24 6 2001 25 4 2002 26 10 SM-guld. Cupguld. 2003 26 12 SM-guld. 2004 23 11 Cupguld. 2013 27 4 2014 21 1
225596910,Arvid Johansson,Karl Arvid Johansson Född: 5 september 1873 Medlem: 6 Grundare av Djurgårdens IF
225596911,Bo Johansson,Bo Johansson Född: 4 november 1960 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1980/81 20 1 3 4
225596912,Boris Johansson,Boris Valentin Johansson Född: 13 februari 1936 Fotbollsspelare Position: ytter Moderklubb: IK Tellus 2 säsonger. 27 matcher. 6 mål. 1964 19 5 1965 8 1
225596913,Carl Ottil Johansson,Carl-Ottil Johansson Född: 14 februari 1921 Fotbollsspelare Position: back Moderklubb: AIK 2 säsonger. 3 matcher. 0 mål. 1947/48 3 0 1948/49 – 0
225596914,Georg Johansson,Georg Lars Vilhelm Johansson Född: 10 maj 1898 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1930/31 – – – –
225596915,Glenn Johansson,Glenn Holger Johansson Född: 20 januari 1956 Ishockeyspelare Position: forward Moderklubb: Södertälje SK Säsonger Matcher Mål Ass Poäng 1979/80 32 7 12 19
225596916,Gottfrid Johansson,"Gottfrid August Herman Johansson Född: 15 mars 1891 SM-guld fotboll: 1915, 1917, 1920 DM-mästare fotboll: 1918, 1919, 1920 Hedersmärket 12/3 1921 Fotbollsspelare Position: Nummer: Moderklubb:"
