#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	matched_by_username	auxiliary_data	born	died	dates_in_wikidata	lat	lon	multi_match_candidates
281288868	7738	1420	https://www.aikstats.se/player.php?id=1420	Meriton Qoraj	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288869	7738	266	https://www.aikstats.se/player.php?id=266	Bertil Linde	Swedish association football player, played for AIK, Målvakt, active 1930-1932	Q5	4	Q828239	20260327210244	Auxiliary data matcher							
281288870	7738	1273	https://www.aikstats.se/player.php?id=1273	Marko Šarlija	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	26041	Q3849653	20260329093233	Jssfrk							
281288871	7738	862	https://www.aikstats.se/player.php?id=862	Gösta Lundell	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q101413233	20260329093258	Jssfrk							
281288872	7738	1445	https://www.aikstats.se/player.php?id=1445	Oscar Krusnell	Swedish association football player, played for AIK, Vänsterback, active 2013-2015	Q5	26041	Q35827726	20260329093330	Jssfrk							
281288873	7738	1519	https://www.aikstats.se/player.php?id=1519	Nikola Radojcic	Swedish association football player, played for AIK, Back, active 2020- ?	Q5											
281288874	7738	1527	https://www.aikstats.se/player.php?id=1527	Kawa Sulaiman	Swedish association football player, played for AIK, Forward, active 2023- ?	Q5											
281288875	7738	55	https://www.aikstats.se/player.php?id=55	Hjalmar Thorarinsson	Swedish association football player, played for AIK, Forward, active 2006-2006	Q5	26041	Q3785982	20260329093406	Jssfrk							
281288876	7738	915	https://www.aikstats.se/player.php?id=915	Elvis da Silva Santana	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q5368237	20260329093426	Jssfrk							
281288877	7738	1543	https://www.aikstats.se/player.php?id=1543	Gösta Sjödin	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288878	7738	1560	https://www.aikstats.se/player.php?id=1560	Knut Gustafsson	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	26041	Q136083540	20260329093458	Jssfrk							
281288879	7738	1340	https://www.aikstats.se/player.php?id=1340	Yang	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288880	7738	346	https://www.aikstats.se/player.php?id=346	Erik Svensson	Swedish association football player, played for AIK, Vänsterytter, active 1944-1944	Q5	4	Q132025967	20260327210244	Auxiliary data matcher							
281288881	7738	1348	https://www.aikstats.se/player.php?id=1348	Jimmi Brewitz	Swedish association football player, played for AIK, Forward, active ? -2017	Q5											
281288882	7738	1364	https://www.aikstats.se/player.php?id=1364	Sergei Hohlov-Simson	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5	26041	Q180427	20260329093543	Jssfrk							
281288883	7738	1148	https://www.aikstats.se/player.php?id=1148	Christer Lindström	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288884	7738	685	https://www.aikstats.se/player.php?id=685	Denden Berhane	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288885	7738	804	https://www.aikstats.se/player.php?id=804	Kjell Stenström	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288886	7738	1388	https://www.aikstats.se/player.php?id=1388	William von Schrowe	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288887	7738	713	https://www.aikstats.se/player.php?id=713	C Rössel	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288888	7738	721	https://www.aikstats.se/player.php?id=721	G Lindblad	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288889	7738	1404	https://www.aikstats.se/player.php?id=1404	Bojan Sulaver	Swedish association football player, played for AIK, Back, active 2002- ?	Q5											
281288890	7738	1239	https://www.aikstats.se/player.php?id=1239	Jesper Merbom Adolfsson	Swedish association football player, played for AIK, Back, active ? - ?	Q5	4	Q108307414	20260327210244	Auxiliary data matcher							
281288891	7738	733	https://www.aikstats.se/player.php?id=733	Vakant plats	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288892	7738	1486	https://www.aikstats.se/player.php?id=1486	Per-Åke Carlsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288893	7738	742	https://www.aikstats.se/player.php?id=742	Edvin Sandberg	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288894	7738	1491	https://www.aikstats.se/player.php?id=1491	Tomas Fingal	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288895	7738	1031	https://www.aikstats.se/player.php?id=1031	Bright Igbinadolor	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	26041	Q4967433	20260329093639	Jssfrk							
281288896	7738	1253	https://www.aikstats.se/player.php?id=1253	Arne Larsson	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5	26041	Q101347231	20260329093652	Jssfrk							
281288897	7738	843	https://www.aikstats.se/player.php?id=843	Fredrik Holster	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q983206	20260329093716	Jssfrk							
281288898	7738	1262	https://www.aikstats.se/player.php?id=1262	Somion Karku	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288899	7738	851	https://www.aikstats.se/player.php?id=851	Jesper Carlsson	Swedish association football player, played for AIK, Högerytter, active ? - ?	Q5	26041	Q16632847	20260329093738	Jssfrk							
281288900	7738	1047	https://www.aikstats.se/player.php?id=1047	Viktor Claesson	Swedish association football player, played for AIK, , active ? - ?	Q5	355014	Q0	20260329121535	Salgo60							
281288901	7738	289	https://www.aikstats.se/player.php?id=289	Oscar Albrechtsson	Swedish association football player, played for AIK, Vänsterback, active 1932-1936	Q5	4	Q19976196	20260327210244	Auxiliary data matcher							
281288902	7738	895	https://www.aikstats.se/player.php?id=895	Kristian Junegard	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281288903	7738	1524	https://www.aikstats.se/player.php?id=1524	Adrian Navarrete Hultberg	Swedish association football player, played for AIK, Mittfältare, active 2022- ?	Q5											
281288904	7738	1532	https://www.aikstats.se/player.php?id=1532	Holger Bengtsson	Swedish association football player, played for AIK, Vänsterinner, active ? - ?	Q5	26041	Q126880260	20260329093759	Jssfrk							
281288905	7738	803	https://www.aikstats.se/player.php?id=803	Hans "Hasse" Friman	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288906	7738	912	https://www.aikstats.se/player.php?id=912	Carl Nyström	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5	26041	Q16945414	20260329093828	Jssfrk							
281288907	7738	1540	https://www.aikstats.se/player.php?id=1540	Nils Axelsson	Swedish association football player, played for AIK, Back, active ? - ?	Q5	26041	Q536967	20260329093848	Jssfrk							
281288908	7738	1083	https://www.aikstats.se/player.php?id=1083	Emil Skogh	Swedish association football player, played for AIK, Vänsterback, active 2009-2014	Q5	4	Q37007986	20260327210245	Auxiliary data matcher							
281288909	7738	920	https://www.aikstats.se/player.php?id=920	Ulf "Lill-Pröjsarn" Nilsson	Swedish association football player, played for AIK, , active 1967- ?	Q5	26041	Q1373886	20260329093910	Jssfrk							
281288910	7738	1548	https://www.aikstats.se/player.php?id=1548	Ragnar Nilsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288911	7738	69	https://www.aikstats.se/player.php?id=69	Andreas Thorleifsson	Swedish association football player, played for AIK, Forward, active 2006-2006	Q5											
281288912	7738	1557	https://www.aikstats.se/player.php?id=1557	Sundin	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288913	7738	1329	https://www.aikstats.se/player.php?id=1329	Mathias "Karre" Karelius	Swedish association football player, played for AIK, Mittfältare, active 2008-2015	Q5											
281288914	7738	334	https://www.aikstats.se/player.php?id=334	Eric Svensson	Swedish association football player, played for AIK, Centerhalv, active 1942-1942	Q5	26041	Q132025967	20260329094023	Jssfrk							
281288915	7738	1159	https://www.aikstats.se/player.php?id=1159	Rolf "Kocken" Andersson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288916	7738	86	https://www.aikstats.se/player.php?id=86	Dieter "Budde" Burdenski	Swedish association football player, played for AIK, Målvakt, active 1988-1988	Q5	4	Q695260	20260327210245	Auxiliary data matcher							
281288917	7738	1337	https://www.aikstats.se/player.php?id=1337	Liu	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288918	7738	1167	https://www.aikstats.se/player.php?id=1167	Göran Malmqvist	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5											
281288919	7738	643	https://www.aikstats.se/player.php?id=643	Bartosz Grzelak	Swedish association football player, played for AIK, Mittfältare, active 1996-2022	Q5	26041	Q33044098	20260329094133	Jssfrk							
281288920	7738	1137	https://www.aikstats.se/player.php?id=1137	Peiman Eliassi	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q18238592	20260329094224	Jssfrk							
281288921	7738	1145	https://www.aikstats.se/player.php?id=1145	Henning Müller	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288922	7738	375	https://www.aikstats.se/player.php?id=375	Karl Schwartz	Swedish association football player, played for AIK, Vänsterytter, active ? - ?	Q5											
281288923	7738	690	https://www.aikstats.se/player.php?id=690	Edvin Sandborg	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q137484842	20260327210245	Auxiliary data matcher							
281288924	7738	1385	https://www.aikstats.se/player.php?id=1385	Tobias Solberg	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q19977246	20260329094333	Jssfrk							
281288925	7738	718	https://www.aikstats.se/player.php?id=718	John Andersson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288926	7738	1401	https://www.aikstats.se/player.php?id=1401	Daniel Jansson	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281288927	7738	1409	https://www.aikstats.se/player.php?id=1409	Alexander Hedman	Swedish association football player, played for AIK, Mittback, active ? -2015	Q5											
281288928	7738	1023	https://www.aikstats.se/player.php?id=1023	Johan Wallinder	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	26041	Q6231297	20260329094446	Jssfrk							
281288929	7738	1488	https://www.aikstats.se/player.php?id=1488	Hans Öhman	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288930	7738	1496	https://www.aikstats.se/player.php?id=1496	Tord Johansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288931	7738	1259	https://www.aikstats.se/player.php?id=1259	Ibrahim Dumbia	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288932	7738	764	https://www.aikstats.se/player.php?id=764	H Karlsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288933	7738	1275	https://www.aikstats.se/player.php?id=1275	Gösta "Gadden" Nielsen	Swedish association football player, played for AIK, , active 1965-1965	Q5											
281288934	7738	783	https://www.aikstats.se/player.php?id=783	David Gustafsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288935	7738	1521	https://www.aikstats.se/player.php?id=1521	Degome Dibaga	Swedish association football player, played for AIK, Högerytter, active 2021- ?	Q5											
281288936	7738	1063	https://www.aikstats.se/player.php?id=1063	Robin Palacios	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q27961159	20260329094545	Jssfrk							
281288937	7738	1529	https://www.aikstats.se/player.php?id=1529	Folke Larsson	Swedish association football player, played for AIK, Vänsterhalv, active ? - ?	Q5	26041	Q121160768	20260329094600	Jssfrk							
281288938	7738	48	https://www.aikstats.se/player.php?id=48	Christian Jörnsved	Swedish association football player, played for AIK, Målvakt, active 2002- ?	Q5											
281288939	7738	598	https://www.aikstats.se/player.php?id=598	Urban "Ubbe" Hammar	Swedish association football player, played for AIK, Vänster mittfältare, active 1987-1987	Q5	4	Q2500200	20260327210246	Auxiliary data matcher							
281288940	7738	800	https://www.aikstats.se/player.php?id=800	Lars "Lalla" Andersson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288941	7738	1537	https://www.aikstats.se/player.php?id=1537	L Björklund	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288942	7738	606	https://www.aikstats.se/player.php?id=606	Per Vikman	Swedish association football player, played for AIK, Målvakt, active 1988-1991	Q5											
281288943	7738	1480	https://www.aikstats.se/player.php?id=1480	Lars Lundström	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5											
281288944	7738	1554	https://www.aikstats.se/player.php?id=1554	Gösta Björck	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288945	7738	622	https://www.aikstats.se/player.php?id=622	Hernando "Labbe" L'Abbé	Swedish association football player, played for AIK, Målvakt, active 1993-1993	Q5	4	Q133247102	20260327210246	Auxiliary data matcher							
281288946	7738	1562	https://www.aikstats.se/player.php?id=1562	Ragnar "Ragge" Wicksell	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q508622	20260328150649	Jssfrk							
281288947	7738	1334	https://www.aikstats.se/player.php?id=1334	Mah	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288948	7738	1570	https://www.aikstats.se/player.php?id=1570	G Pederqvist	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288949	7738	1342	https://www.aikstats.se/player.php?id=1342	Janne Saksela	Swedish association football player, played for AIK, Högerback, active ? - ?	Q5	26041	Q11865998	20260329094655	Jssfrk							
281288950	7738	364	https://www.aikstats.se/player.php?id=364	Carl-Ottil Johansson	Swedish association football player, played for AIK, Högerback, active ? -1947	Q5	26041	Q47516873	20260329094730	Jssfrk							
281288951	7738	1142	https://www.aikstats.se/player.php?id=1142	Per Lövfors	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q47512351	20260329094801	Jssfrk							
281288952	7738	1150	https://www.aikstats.se/player.php?id=1150	Lars Rooth	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288953	7738	678	https://www.aikstats.se/player.php?id=678	Karl "Timpa" Simonsson	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q1484743	20260327210246	Auxiliary data matcher							
281288954	7738	493	https://www.aikstats.se/player.php?id=493	Jan Adolfsson	Swedish association football player, played for AIK, Målvakt, active 1968-1968	Q5	4	Q6102933	20260327210246	Auxiliary data matcher							
281288955	7738	1382	https://www.aikstats.se/player.php?id=1382	Fredrik Petersjö	Swedish association football player, played for AIK, Back, active 1999- ?	Q5											
281288956	7738	396	https://www.aikstats.se/player.php?id=396	Bengt Jönsson	Swedish association football player, played for AIK, Vänsterinner, active ? - ?	Q5											
281288957	7738	715	https://www.aikstats.se/player.php?id=715	Wald. Lindén	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288958	7738	541	https://www.aikstats.se/player.php?id=541	Leif "Klingan" Klingborg	Swedish association football player, played for AIK, Vänsterytter, active 1974-1975	Q5											
281288959	7738	724	https://www.aikstats.se/player.php?id=724	B Johansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288960	7738	1020	https://www.aikstats.se/player.php?id=1020	Mattias Genc	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q18239137	20260329094907	Jssfrk							
281288961	7738	739	https://www.aikstats.se/player.php?id=739	CA Holmberg	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288962	7738	1414	https://www.aikstats.se/player.php?id=1414	Morgan Fehrling	Swedish association football player, played for AIK, Mittback, active ? -2017	Q5											
281288963	7738	1493	https://www.aikstats.se/player.php?id=1493	Gösta Ekholm	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288964	7738	1256	https://www.aikstats.se/player.php?id=1256	Bo Anderberg	Swedish association football player, played for AIK, , active ? -1974	Q5											
281288965	7738	845	https://www.aikstats.se/player.php?id=845	Joakim Mattson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288966	7738	1041	https://www.aikstats.se/player.php?id=1041	Mehdi Khalil	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	26041	Q16234018	20260329094949	Jssfrk							
281288967	7738	1050	https://www.aikstats.se/player.php?id=1050	Mathias Holm	Swedish association football player, played for AIK, Ungdomstränare, active ? - ?	Q5											
281288968	7738	1444	https://www.aikstats.se/player.php?id=1444	Jens Gustafsson	Swedish association football player, played for AIK, Assisterande tränare, active 2016-2016	Q5	26041	Q525145	20260329095632	Jssfrk							
281288969	7738	1060	https://www.aikstats.se/player.php?id=1060	David Simbo	Swedish association football player, played for AIK, , active ? - ?	Q5	355014	Q0	20260329121917	Salgo60							
281288970	7738	788	https://www.aikstats.se/player.php?id=788	Jesper Lindgren	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288971	7738	1068	https://www.aikstats.se/player.php?id=1068	John Junior	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288972	7738	797	https://www.aikstats.se/player.php?id=797	Pontus Farnerud	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288973	7738	906	https://www.aikstats.se/player.php?id=906	Sandro Catenacci	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288974	7738	1461	https://www.aikstats.se/player.php?id=1461	Martin Falk	Swedish association football player, played for AIK, Tränare, active 2018-2020	Q5	26041	Q131466270	20260329095716	Jssfrk							
281288975	7738	1469	https://www.aikstats.se/player.php?id=1469	Den saknade generationen	Swedish association football player, played for AIK, Supporter, active ? - ?	Q5											
281288976	7738	922	https://www.aikstats.se/player.php?id=922	Sebastian Hansen	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288977	7738	1094	https://www.aikstats.se/player.php?id=1094	Simon Strand	Swedish association football player, played for AIK, Supporter, active ? - ?	Q5											
281288978	7738	932	https://www.aikstats.se/player.php?id=932	Elis Juhlin	Swedish association football player, played for AIK, , active ? - ?	Q5	355014	Q0	20260329112255	Salgo60							
281288979	7738	941	https://www.aikstats.se/player.php?id=941	Hannes Sigurdsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288980	7738	950	https://www.aikstats.se/player.php?id=950	Alagie Sosseh	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288981	7738	1121	https://www.aikstats.se/player.php?id=1121	Leo Hjulström	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288982	7738	958	https://www.aikstats.se/player.php?id=958	Paulinho Guará	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281288983	7738	1130	https://www.aikstats.se/player.php?id=1130	Thomas Persson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288984	7738	966	https://www.aikstats.se/player.php?id=966	Gerry Peyton	Swedish association football player, played for AIK, Målvaktstränare, active ? - ?	Q5	26041	Q2563672	20260329100305	Jssfrk							
281288985	7738	1139	https://www.aikstats.se/player.php?id=1139	Christoffer Bodin	Swedish association football player, played for AIK, AIK Media, active ? - ?	Q5											
281288986	7738	1371	https://www.aikstats.se/player.php?id=1371	Lajos Szendrődi	Swedish association football player, played for AIK, Tränare, active 1960-1961	Q5	26041	Q1296096	20260329100327	Jssfrk							
281288987	7738	983	https://www.aikstats.se/player.php?id=983	Henrik Dunge	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288988	7738	1155	https://www.aikstats.se/player.php?id=1155	Gustaf Eriksson	Swedish association football player, played for AIK, Styrelsemedlem, AIK FF, active ? - ?	Q5											
281288989	7738	1379	https://www.aikstats.se/player.php?id=1379	Nils "Nisse" Andersson	Swedish association football player, played for AIK, Tränare, active 1987-1987	Q5	26041	Q1992250	20260329100410	Jssfrk							
281288990	7738	1001	https://www.aikstats.se/player.php?id=1001	Roger Wikström	Swedish association football player, played for AIK, , active 2011- ?	Q5											
281288991	7738	1395	https://www.aikstats.se/player.php?id=1395	Joachim Andersson	Swedish association football player, played for AIK, Back, active 2000- ?	Q5											
281288992	7738	1009	https://www.aikstats.se/player.php?id=1009	Göran Lööv	Swedish association football player, played for AIK, Styrelsemedlem, active ? -2010	Q5											
281288993	7738	820	https://www.aikstats.se/player.php?id=820	Erik Hamrén	Swedish association football player, played for AIK, Tränare, active 1995-1997	Q5	3854451	Q357870	20260328030635	Quesotiotyo							
281288994	7738	1017	https://www.aikstats.se/player.php?id=1017	Haisem Ismail	Swedish association football player, played for AIK, Vänsterback, active ? - ?	Q5											
281288995	7738	833	https://www.aikstats.se/player.php?id=833	Lars "Lasse" Granqvist	Swedish association football player, played for AIK, Radiopratare och AIK:are, active ? - ?	Q5											
281288996	7738	1252	https://www.aikstats.se/player.php?id=1252	Sean O’Shea	Swedish association football player, played for AIK, Assisterande tränare, active ? -2019	Q5											
281288997	7738	766	https://www.aikstats.se/player.php?id=766	Nicklas Rönn	Swedish association football player, played for AIK, Målvakt, active 2009-2009	Q5											
281288998	7738	1432	https://www.aikstats.se/player.php?id=1432	Andreas Janmyr	Swedish association football player, played for AIK, Assisterande tränare, active 2021-2022	Q5											
281288999	7738	1046	https://www.aikstats.se/player.php?id=1046	Aljaz Struna	Swedish association football player, played for AIK, Yttermittfältare, active ? - ?	Q5											
281289000	7738	26	https://www.aikstats.se/player.php?id=26	Självmål	Swedish association football player, played for AIK, Forward, active 1891- ?	Q5											
281289001	7738	858	https://www.aikstats.se/player.php?id=858	Mats Björeskog	Swedish association football player, played for AIK, VD, active ? - ?	Q5											
281289002	7738	1515	https://www.aikstats.se/player.php?id=1515	Johan Björkegren	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281289003	7738	1056	https://www.aikstats.se/player.php?id=1056	Christian Elkhoury	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289004	7738	785	https://www.aikstats.se/player.php?id=785	Ammar Ahmed	Swedish association football player, played for AIK, Mittfältare, active ? -2007	Q5	4	Q19724740	20260327210246	Auxiliary data matcher							
281289005	7738	793	https://www.aikstats.se/player.php?id=793	Peter Ericsson	Swedish association football player, played for AIK, Lagledare, active 2005-2010	Q5											
281289006	7738	903	https://www.aikstats.se/player.php?id=903	Joel Perovuo	Swedish association football player, played for AIK, Innermittfältare, active ? - ?	Q5											
281289007	7738	1458	https://www.aikstats.se/player.php?id=1458	André Esper	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281289008	7738	1074	https://www.aikstats.se/player.php?id=1074	Philip Aremu	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289009	7738	802	https://www.aikstats.se/player.php?id=802	Bertil Sandström	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289010	7738	1539	https://www.aikstats.se/player.php?id=1539	Håkan Sjöberg	Swedish association football player, played for AIK, Materialförvaltare, active 2017- ?	Q5											
281289011	7738	919	https://www.aikstats.se/player.php?id=919	Mats Gustavsson	Swedish association football player, played for AIK, , active ? -2010	Q5											
281289012	7738	1091	https://www.aikstats.se/player.php?id=1091	Lars Ekholmer	Swedish association football player, played for AIK, Styrelsemedlem, AIK Fotboll AB, active 2012-2013	Q5											
281289013	7738	938	https://www.aikstats.se/player.php?id=938	Simon Lundgren	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289014	7738	1108	https://www.aikstats.se/player.php?id=1108	Uchenna Ike	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289015	7738	85	https://www.aikstats.se/player.php?id=85	Kristoffer Alfredsson	Swedish association football player, played for AIK, Målvakt, active 2003-2003	Q5											
281289016	7738	1118	https://www.aikstats.se/player.php?id=1118	Birger Nilsson	Swedish association football player, played for AIK, , active 1928-1941	Q5											
281289017	7738	1166	https://www.aikstats.se/player.php?id=1166	Obren Čučković	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	26041	Q21181036	20260329100643	Jssfrk							
281289018	7738	955	https://www.aikstats.se/player.php?id=955	Petter Hansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289019	7738	1127	https://www.aikstats.se/player.php?id=1127	David Ehlton	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289020	7738	1352	https://www.aikstats.se/player.php?id=1352	Nicolaus Elfström	Swedish association football player, played for AIK, Mittfältare, active ? -2018	Q5											
281289021	7738	963	https://www.aikstats.se/player.php?id=963	Henrik Rydström	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289022	7738	1190	https://www.aikstats.se/player.php?id=1190	Henrik Jurelius	Swedish association football player, played for AIK, Koordinator, active 2010-2022	Q5											
281289023	7738	1368	https://www.aikstats.se/player.php?id=1368	István Wampetits	Swedish association football player, played for AIK, Tränare, active 1945-1948	Q5	3854451	Q6089406	20260328030735	Quesotiotyo							
281289024	7738	1376	https://www.aikstats.se/player.php?id=1376	Lars-Oscar Nilsson	Swedish association football player, played for AIK, Tränare, active 1976-1976	Q5	26041	Q1806155	20260329102230	Jssfrk							
281289025	7738	1392	https://www.aikstats.se/player.php?id=1392	Anders Hamberg	Swedish association football player, played for AIK, Forward, active 2001-2012	Q5											
281289026	7738	1006	https://www.aikstats.se/player.php?id=1006	Mikael Hagman	Swedish association football player, played for AIK, Styrelsemedlem, active 2006- ?	Q5	26041	Q16633010	20260329102259	Jssfrk							
281289027	7738	817	https://www.aikstats.se/player.php?id=817	David Wilson	Swedish association football player, played for AIK, Tränare, active ? - ?	Q5											
281289028	7738	1014	https://www.aikstats.se/player.php?id=1014	Jimmy Wallingstam	Swedish association football player, played for AIK, , active 2000-2002	Q5											
281289029	7738	1234	https://www.aikstats.se/player.php?id=1234	Leonardo "Leo" Garroz	Swedish association football player, played for AIK, Forward, active 2014-2019	Q5											
281289030	7738	825	https://www.aikstats.se/player.php?id=825	Per Bystedt	Swedish association football player, played for AIK, Styrelseordförande, active 2004-2010	Q5	26041	Q5600136	20260329102400	Jssfrk							
281289031	7738	1027	https://www.aikstats.se/player.php?id=1027	Victor Capel	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289032	7738	839	https://www.aikstats.se/player.php?id=839	Annela Yderberg	Swedish association football player, played for AIK, VD, active 2008-2012	Q5											
281289033	7738	1035	https://www.aikstats.se/player.php?id=1035	Oskar Andersson	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5	0	Q365594	20260327213002	automatic							10612994,19976209,21505196,365594,429017,5553683,5555706,58339010,88307250,96471671
281289034	7738	762	https://www.aikstats.se/player.php?id=762	Olle Nordin	Swedish association football player, played for AIK, Tränare, active 2001-2002	Q5	0	Q1375573	20260327213002	automatic							
281289035	7738	847	https://www.aikstats.se/player.php?id=847	Luis Oyarzo	Swedish association football player, played for AIK, Naprapat, active 2009-2021	Q5											
281289036	7738	1052	https://www.aikstats.se/player.php?id=1052	Abdi Yusuf	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q1397020	20260327213002	automatic							109704508,109830192,115522402,118724792,13073113,137374933,1397020,19999443,4664957
281289037	7738	1284	https://www.aikstats.se/player.php?id=1284	Magnus Käck	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289038	7738	899	https://www.aikstats.se/player.php?id=899	Publiken "Black Army"	Swedish association football player, played for AIK, Läktaren, active 1891- ?	Q5											
281289039	7738	1071	https://www.aikstats.se/player.php?id=1071	Mohamed Bangura	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q716103	20260327210247	Auxiliary data matcher							
281289040	7738	908	https://www.aikstats.se/player.php?id=908	Magnus Lind	Swedish association football player, played for AIK, Läkare, active 2009- ?	Q5	0	Q1161579	20260327213003	automatic							1161579,5952941,5956498,86086848
281289041	7738	916	https://www.aikstats.se/player.php?id=916	Peter Rosendal	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	0	Q16065021	20260327213003	automatic							16065021,56301452
281289042	7738	1088	https://www.aikstats.se/player.php?id=1088	Johan Cederbrant	Swedish association football player, played for AIK, Marknadschef, active 2005-2012	Q5											
281289043	7738	924	https://www.aikstats.se/player.php?id=924	Jerry Bengtson	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	0	Q1356186	20260327213003	automatic							
281289044	7738	1096	https://www.aikstats.se/player.php?id=1096	Abdou-Fatawou Dodja	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281289045	7738	1105	https://www.aikstats.se/player.php?id=1105	Anthony Allison	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	0	Q4771987	20260327213003	automatic							100719429,136282017,17370722,4771987,59627699,96372190
281289046	7738	943	https://www.aikstats.se/player.php?id=943	Nenad Marinković	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	0	Q6991455	20260327213003	automatic							
